state,week_end,count,WEEK,SEASON,one
IL,2019-06-15,53,24,2018-19,1
IL,2019-06-22,43,25,2018-19,1
IL,2019-06-29,36,26,2018-19,1
IL,2019-07-06,57,27,2018-19,1
IL,2019-07-13,43,28,2018-19,1
IL,2019-07-20,47,29,2018-19,1
IL,2019-07-27,43,30,2018-19,1
IL,2020-01-04,57,1,2019-20,1
IL,2020-01-11,43,2,2019-20,1
IL,2020-01-18,70,3,2019-20,1
IL,2020-01-25,51,4,2019-20,1
IL,2020-02-01,60,5,2019-20,1
IL,2020-02-08,58,6,2019-20,1
IL,2020-02-15,60,7,2019-20,1
IL,2020-02-22,55,8,2019-20,1
IL,2020-02-29,49,9,2019-20,1
IL,2020-03-07,53,10,2019-20,1
IL,2020-03-14,61,11,2019-20,1
IL,2020-03-21,57,12,2019-20,1
IL,2020-03-28,55,13,2019-20,1
IL,2020-04-04,61,14,2019-20,1
IL,2020-04-11,59,15,2019-20,1
IL,2020-04-18,60,16,2019-20,1
IL,2020-04-25,48,17,2019-20,1
IL,2020-05-02,47,18,2019-20,1
IL,2020-05-09,48,19,2019-20,1
IL,2020-05-16,58,20,2019-20,1
IL,2020-05-23,51,21,2019-20,1
IL,2020-05-30,49,22,2019-20,1
IL,2020-06-06,37,23,2019-20,1
IL,2020-06-13,41,24,2019-20,1
IL,2020-06-20,48,25,2019-20,1
IL,2020-06-27,52,26,2019-20,1
IL,2020-07-04,42,27,2019-20,1
IL,2020-07-11,41,28,2019-20,1
IL,2020-07-18,40,29,2019-20,1
IL,2020-07-25,30,30,2019-20,1
IN,2019-01-05,29,1,2018-19,1
IN,2019-01-12,30,2,2018-19,1
IN,2019-01-19,29,3,2018-19,1
IN,2019-01-26,25,4,2018-19,1
IN,2019-02-02,34,5,2018-19,1
IN,2019-02-09,28,6,2018-19,1
IN,2019-02-16,34,7,2018-19,1
IN,2019-02-23,35,8,2018-19,1
IN,2019-03-02,30,9,2018-19,1
IN,2019-03-09,20,10,2018-19,1
IN,2019-03-16,27,11,2018-19,1
IN,2019-03-23,22,12,2018-19,1
IN,2019-03-30,26,13,2018-19,1
IN,2019-04-06,22,14,2018-19,1
IN,2019-04-13,37,15,2018-19,1
IN,2019-04-20,26,16,2018-19,1
IN,2019-04-27,37,17,2018-19,1
IN,2019-05-04,28,18,2018-19,1
IN,2019-05-11,26,19,2018-19,1
IN,2019-05-18,34,20,2018-19,1
IN,2019-05-25,20,21,2018-19,1
IN,2019-06-01,27,22,2018-19,1
IN,2019-06-08,21,23,2018-19,1
IN,2019-06-15,27,24,2018-19,1
IN,2019-06-22,30,25,2018-19,1
IN,2019-06-29,34,26,2018-19,1
IN,2019-07-06,20,27,2018-19,1
IN,2019-07-13,25,28,2018-19,1
IN,2019-07-20,21,29,2018-19,1
IN,2019-07-27,26,30,2018-19,1
IN,2020-01-04,40,1,2019-20,1
IN,2020-01-11,29,2,2019-20,1
IN,2020-01-18,36,3,2019-20,1
IN,2020-01-25,34,4,2019-20,1
IN,2020-02-01,39,5,2019-20,1
IN,2020-02-08,22,6,2019-20,1
IN,2020-02-15,29,7,2019-20,1
IN,2020-02-22,31,8,2019-20,1
IN,2020-02-29,37,9,2019-20,1
IN,2020-03-07,32,10,2019-20,1
IN,2020-03-14,37,11,2019-20,1
IN,2020-03-21,26,12,2019-20,1
IN,2020-03-28,34,13,2019-20,1
IN,2020-04-04,30,14,2019-20,1
IN,2020-04-11,28,15,2019-20,1
IN,2020-04-18,26,16,2019-20,1
IN,2020-04-25,28,17,2019-20,1
IN,2020-05-02,32,18,2019-20,1
IN,2020-05-09,26,19,2019-20,1
IN,2020-05-16,27,20,2019-20,1
IN,2020-05-23,24,21,2019-20,1
IN,2020-05-30,22,22,2019-20,1
IN,2020-06-06,28,23,2019-20,1
IN,2020-06-13,20,24,2019-20,1
IN,2020-06-20,31,25,2019-20,1
IN,2020-06-27,18,26,2019-20,1
IN,2020-07-04,15,27,2019-20,1
IN,2020-07-11,26,28,2019-20,1
