state,week_end,count,WEEK,SEASON,one
CO,2020-03-14,54,11,2019-20,1
CO,2020-03-21,60,12,2019-20,1
CO,2020-03-28,58,13,2019-20,1
CO,2020-04-04,52,14,2019-20,1
CO,2020-04-11,49,15,2019-20,1
CO,2020-04-18,63,16,2019-20,1
CO,2020-04-25,55,17,2019-20,1
CO,2020-05-02,42,18,2019-20,1
CO,2020-05-09,36,19,2019-20,1
CO,2020-05-16,50,20,2019-20,1
CO,2020-05-23,36,21,2019-20,1
CO,2020-05-30,45,22,2019-20,1
CO,2020-06-06,44,23,2019-20,1
CO,2020-06-13,50,24,2019-20,1
CO,2020-06-20,45,25,2019-20,1
CO,2020-06-27,39,26,2019-20,1
CO,2020-07-04,27,27,2019-20,1
CO,2020-07-11,36,28,2019-20,1
CO,2020-07-18,39,29,2019-20,1
CO,2020-07-25,28,30,2019-20,1
CT,2019-01-05,22,1,2018-19,1
CT,2019-01-12,27,2,2018-19,1
CT,2019-01-19,46,3,2018-19,1
CT,2019-01-26,29,4,2018-19,1
CT,2019-02-02,40,5,2018-19,1
CT,2019-02-09,34,6,2018-19,1
CT,2019-02-16,30,7,2018-19,1
CT,2019-02-23,32,8,2018-19,1
CT,2019-03-02,30,9,2018-19,1
CT,2019-03-09,31,10,2018-19,1
CT,2019-03-16,30,11,2018-19,1
CT,2019-03-23,31,12,2018-19,1
CT,2019-03-30,38,13,2018-19,1
CT,2019-04-06,30,14,2018-19,1
CT,2019-04-13,29,15,2018-19,1
CT,2019-04-20,35,16,2018-19,1
CT,2019-04-27,30,17,2018-19,1
CT,2019-05-04,23,18,2018-19,1
CT,2019-05-11,18,19,2018-19,1
CT,2019-05-18,33,20,2018-19,1
CT,2019-05-25,31,21,2018-19,1
CT,2019-06-01,23,22,2018-19,1
CT,2019-06-08,35,23,2018-19,1
CT,2019-06-15,30,24,2018-19,1
CT,2019-06-22,36,25,2018-19,1
CT,2019-06-29,24,26,2018-19,1
CT,2019-07-06,26,27,2018-19,1
CT,2019-07-13,32,28,2018-19,1
CT,2019-07-20,16,29,2018-19,1
CT,2019-07-27,22,30,2018-19,1
CT,2020-01-04,17,1,2019-20,1
CT,2020-01-11,35,2,2019-20,1
CT,2020-01-18,28,3,2019-20,1
CT,2020-01-25,27,4,2019-20,1
CT,2020-02-01,33,5,2019-20,1
CT,2020-02-08,28,6,2019-20,1
CT,2020-02-15,32,7,2019-20,1
CT,2020-02-22,18,8,2019-20,1
CT,2020-02-29,33,9,2019-20,1
CT,2020-03-07,37,10,2019-20,1
CT,2020-03-14,27,11,2019-20,1
CT,2020-03-21,26,12,2019-20,1
CT,2020-03-28,35,13,2019-20,1
CT,2020-04-04,25,14,2019-20,1
CT,2020-04-11,37,15,2019-20,1
CT,2020-04-18,20,16,2019-20,1
CT,2020-04-25,27,17,2019-20,1
CT,2020-05-02,22,18,2019-20,1
CT,2020-05-09,19,19,2019-20,1
CT,2020-05-16,23,20,2019-20,1
CT,2020-05-23,26,21,2019-20,1
CT,2020-05-30,15,22,2019-20,1
