state,week_end,count,WEEK,SEASON,one
GA,2019-03-09,32,10,2018-19,1
GA,2019-03-16,35,11,2018-19,1
GA,2019-03-23,37,12,2018-19,1
GA,2019-03-30,37,13,2018-19,1
GA,2019-04-06,38,14,2018-19,1
GA,2019-04-13,42,15,2018-19,1
GA,2019-04-20,45,16,2018-19,1
GA,2019-04-27,25,17,2018-19,1
GA,2019-05-04,53,18,2018-19,1
GA,2019-05-11,25,19,2018-19,1
GA,2019-05-18,28,20,2018-19,1
GA,2019-05-25,24,21,2018-19,1
GA,2019-06-01,30,22,2018-19,1
GA,2019-06-08,32,23,2018-19,1
GA,2019-06-15,25,24,2018-19,1
GA,2019-06-22,39,25,2018-19,1
GA,2019-06-29,33,26,2018-19,1
GA,2019-07-06,34,27,2018-19,1
GA,2019-07-13,28,28,2018-19,1
GA,2019-07-20,43,29,2018-19,1
GA,2019-07-27,31,30,2018-19,1
GA,2020-01-04,41,1,2019-20,1
GA,2020-01-11,40,2,2019-20,1
GA,2020-01-18,38,3,2019-20,1
GA,2020-01-25,35,4,2019-20,1
GA,2020-02-01,29,5,2019-20,1
GA,2020-02-08,29,6,2019-20,1
GA,2020-02-15,39,7,2019-20,1
GA,2020-02-22,37,8,2019-20,1
GA,2020-02-29,37,9,2019-20,1
GA,2020-03-07,42,10,2019-20,1
GA,2020-03-14,29,11,2019-20,1
GA,2020-03-21,35,12,2019-20,1
GA,2020-03-28,38,13,2019-20,1
GA,2020-04-04,39,14,2019-20,1
GA,2020-04-11,45,15,2019-20,1
GA,2020-04-18,32,16,2019-20,1
GA,2020-04-25,36,17,2019-20,1
GA,2020-05-02,40,18,2019-20,1
GA,2020-05-09,36,19,2019-20,1
GA,2020-05-16,33,20,2019-20,1
GA,2020-05-23,30,21,2019-20,1
GA,2020-05-30,29,22,2019-20,1
GA,2020-06-06,29,23,2019-20,1
GA,2020-06-13,19,24,2019-20,1
GA,2020-06-20,42,25,2019-20,1
GA,2020-06-27,37,26,2019-20,1
GA,2020-07-04,25,27,2019-20,1
GA,2020-07-11,31,28,2019-20,1
GA,2020-07-18,18,29,2019-20,1
GA,2020-07-25,13,30,2019-20,1
HI,2019-05-25,0,21,2018-19,1
HI,2019-07-06,0,27,2018-19,1
HI,2019-07-20,0,29,2018-19,1
HI,2020-04-18,0,16,2019-20,1
HI,2020-07-04,0,27,2019-20,1
ID,2019-06-15,0,24,2018-19,1
ID,2019-07-20,0,29,2018-19,1
ID,2020-02-01,0,5,2019-20,1
ID,2020-03-07,0,10,2019-20,1
ID,2020-03-14,0,11,2019-20,1
ID,2020-04-25,0,17,2019-20,1
ID,2020-05-09,0,19,2019-20,1
ID,2020-07-25,0,30,2019-20,1
IL,2019-01-05,35,1,2018-19,1
IL,2019-01-12,37,2,2018-19,1
IL,2019-01-19,33,3,2018-19,1
IL,2019-01-26,33,4,2018-19,1
IL,2019-02-02,30,5,2018-19,1
IL,2019-02-09,46,6,2018-19,1
IL,2019-02-16,27,7,2018-19,1
IL,2019-02-23,32,8,2018-19,1
IL,2019-03-02,32,9,2018-19,1
IL,2019-03-09,38,10,2018-19,1
IL,2019-03-16,37,11,2018-19,1
IL,2019-03-23,28,12,2018-19,1
IL,2019-03-30,26,13,2018-19,1
IL,2019-04-06,40,14,2018-19,1
IL,2019-04-13,29,15,2018-19,1
IL,2019-04-20,36,16,2018-19,1
IL,2019-04-27,30,17,2018-19,1
IL,2019-05-04,31,18,2018-19,1
IL,2019-05-11,35,19,2018-19,1
IL,2019-05-18,29,20,2018-19,1
IL,2019-05-25,25,21,2018-19,1
IL,2019-06-01,26,22,2018-19,1
IL,2019-06-08,30,23,2018-19,1
IL,2019-06-15,27,24,2018-19,1
IL,2019-06-22,30,25,2018-19,1
IL,2019-06-29,30,26,2018-19,1
IL,2019-07-06,26,27,2018-19,1
IL,2019-07-13,31,28,2018-19,1
IL,2019-07-20,28,29,2018-19,1
IL,2019-07-27,26,30,2018-19,1
IL,2020-01-04,29,1,2019-20,1
IL,2020-01-11,46,2,2019-20,1
IL,2020-01-18,30,3,2019-20,1
IL,2020-01-25,32,4,2019-20,1
IL,2020-02-01,33,5,2019-20,1
IL,2020-02-08,26,6,2019-20,1
IL,2020-02-15,32,7,2019-20,1
IL,2020-02-22,35,8,2019-20,1
IL,2020-02-29,32,9,2019-20,1
IL,2020-03-07,39,10,2019-20,1
IL,2020-03-14,35,11,2019-20,1
IL,2020-03-21,36,12,2019-20,1
IL,2020-03-28,28,13,2019-20,1
IL,2020-04-04,33,14,2019-20,1
IL,2020-04-11,31,15,2019-20,1
IL,2020-04-18,23,16,2019-20,1
IL,2020-04-25,22,17,2019-20,1
IL,2020-05-02,26,18,2019-20,1
IL,2020-05-09,30,19,2019-20,1
IL,2020-05-16,31,20,2019-20,1
IL,2020-05-23,42,21,2019-20,1
IL,2020-05-30,21,22,2019-20,1
IL,2020-06-06,37,23,2019-20,1
IL,2020-06-13,18,24,2019-20,1
IL,2020-06-20,20,25,2019-20,1
IL,2020-06-27,33,26,2019-20,1
IL,2020-07-04,34,27,2019-20,1
IL,2020-07-11,35,28,2019-20,1
IL,2020-07-18,23,29,2019-20,1
IL,2020-07-25,15,30,2019-20,1
IN,2019-01-05,19,1,2018-19,1
IN,2019-01-12,25,2,2018-19,1
IN,2019-01-19,25,3,2018-19,1
IN,2019-01-26,25,4,2018-19,1
IN,2019-02-02,32,5,2018-19,1
IN,2019-02-09,19,6,2018-19,1
IN,2019-02-16,19,7,2018-19,1
IN,2019-02-23,26,8,2018-19,1
IN,2019-03-02,30,9,2018-19,1
IN,2019-03-09,29,10,2018-19,1
IN,2019-03-16,24,11,2018-19,1
IN,2019-03-23,34,12,2018-19,1
IN,2019-03-30,19,13,2018-19,1
IN,2019-04-06,22,14,2018-19,1
IN,2019-04-13,21,15,2018-19,1
IN,2019-04-20,31,16,2018-19,1
IN,2019-04-27,31,17,2018-19,1
IN,2019-05-04,21,18,2018-19,1
IN,2019-05-11,29,19,2018-19,1
IN,2019-05-18,23,20,2018-19,1
IN,2019-05-25,29,21,2018-19,1
IN,2019-06-01,19,22,2018-19,1
IN,2019-06-08,15,23,2018-19,1
IN,2019-06-15,16,24,2018-19,1
IN,2019-06-22,20,25,2018-19,1
IN,2019-06-29,17,26,2018-19,1
IN,2019-07-06,17,27,2018-19,1
IN,2019-07-13,22,28,2018-19,1
IN,2019-07-20,17,29,2018-19,1
IN,2019-07-27,17,30,2018-19,1
IN,2020-01-04,27,1,2019-20,1
IN,2020-01-11,21,2,2019-20,1
IN,2020-01-18,28,3,2019-20,1
IN,2020-01-25,27,4,2019-20,1
IN,2020-02-01,25,5,2019-20,1
IN,2020-02-08,28,6,2019-20,1
IN,2020-02-15,21,7,2019-20,1
IN,2020-02-22,24,8,2019-20,1
IN,2020-02-29,31,9,2019-20,1
IN,2020-03-07,19,10,2019-20,1
IN,2020-03-14,22,11,2019-20,1
IN,2020-03-21,14,12,2019-20,1
IN,2020-03-28,24,13,2019-20,1
IN,2020-04-04,33,14,2019-20,1
IN,2020-04-11,17,15,2019-20,1
IN,2020-04-18,21,16,2019-20,1
IN,2020-04-25,23,17,2019-20,1
IN,2020-05-02,13,18,2019-20,1
IN,2020-05-09,24,19,2019-20,1
IN,2020-05-16,17,20,2019-20,1
IN,2020-05-23,12,21,2019-20,1
IN,2020-05-30,21,22,2019-20,1
IN,2020-06-06,23,23,2019-20,1
IN,2020-06-13,23,24,2019-20,1
IN,2020-06-20,19,25,2019-20,1
IN,2020-06-27,17,26,2019-20,1
IN,2020-07-04,24,27,2019-20,1
IN,2020-07-11,19,28,2019-20,1
IN,2020-07-18,27,29,2019-20,1
IA,2019-01-12,15,2,2018-19,1
IA,2019-02-09,10,6,2018-19,1
IA,2019-03-02,12,9,2018-19,1
IA,2019-05-18,13,20,2018-19,1
IA,2019-06-01,10,22,2018-19,1
IA,2019-06-29,11,26,2018-19,1
IA,2020-01-25,11,4,2019-20,1
IA,2020-02-22,12,8,2019-20,1
IA,2020-03-07,10,10,2019-20,1
IA,2020-03-28,10,13,2019-20,1
IA,2020-04-04,15,14,2019-20,1
IA,2020-04-11,12,15,2019-20,1
KS,2019-01-12,10,2,2018-19,1
KS,2019-05-04,10,18,2018-19,1
KS,2020-01-18,12,3,2019-20,1
KS,2020-03-28,10,13,2019-20,1
KY,2019-01-05,13,1,2018-19,1
KY,2019-01-12,23,2,2018-19,1
KY,2019-01-19,10,3,2018-19,1
KY,2019-01-26,22,4,2018-19,1
KY,2019-02-02,14,5,2018-19,1
KY,2019-02-09,16,6,2018-19,1
KY,2019-02-16,15,7,2018-19,1
KY,2019-02-23,17,8,2018-19,1
KY,2019-03-02,34,9,2018-19,1
KY,2019-03-09,18,10,2018-19,1
KY,2019-03-16,14,11,2018-19,1
KY,2019-03-23,20,12,2018-19,1
KY,2019-03-30,18,13,2018-19,1
KY,2019-04-06,19,14,2018-19,1
KY,2019-04-13,16,15,2018-19,1
KY,2019-04-20,11,16,2018-19,1
KY,2019-04-27,16,17,2018-19,1
KY,2019-05-04,14,18,2018-19,1
KY,2019-05-11,17,19,2018-19,1
KY,2019-05-18,17,20,2018-19,1
KY,2019-05-25,18,21,2018-19,1
KY,2019-06-01,22,22,2018-19,1
KY,2019-06-08,15,23,2018-19,1
KY,2019-06-15,19,24,2018-19,1
KY,2019-06-22,13,25,2018-19,1
KY,2019-06-29,12,26,2018-19,1
KY,2019-07-06,20,27,2018-19,1
KY,2019-07-13,17,28,2018-19,1
KY,2019-07-20,14,29,2018-19,1
KY,2019-07-27,22,30,2018-19,1
KY,2020-01-04,18,1,2019-20,1
KY,2020-01-11,21,2,2019-20,1
KY,2020-01-18,28,3,2019-20,1
KY,2020-01-25,17,4,2019-20,1
KY,2020-02-08,18,6,2019-20,1
KY,2020-02-15,23,7,2019-20,1
KY,2020-02-22,14,8,2019-20,1
KY,2020-02-29,17,9,2019-20,1
KY,2020-03-07,13,10,2019-20,1
KY,2020-03-14,13,11,2019-20,1
KY,2020-03-21,23,12,2019-20,1
KY,2020-03-28,14,13,2019-20,1
KY,2020-04-04,23,14,2019-20,1
KY,2020-04-11,23,15,2019-20,1
KY,2020-04-18,23,16,2019-20,1
KY,2020-04-25,18,17,2019-20,1
KY,2020-05-02,21,18,2019-20,1
KY,2020-05-09,18,19,2019-20,1
KY,2020-05-16,16,20,2019-20,1
KY,2020-05-23,14,21,2019-20,1
KY,2020-05-30,23,22,2019-20,1
KY,2020-06-06,16,23,2019-20,1
KY,2020-06-13,13,24,2019-20,1
KY,2020-06-20,19,25,2019-20,1
KY,2020-06-27,16,26,2019-20,1
KY,2020-07-04,10,27,2019-20,1
KY,2020-07-11,15,28,2019-20,1
KY,2020-07-18,11,29,2019-20,1
LA,2019-01-05,27,1,2018-19,1
LA,2019-01-12,27,2,2018-19,1
LA,2019-01-19,24,3,2018-19,1
LA,2019-01-26,16,4,2018-19,1
LA,2019-02-02,18,5,2018-19,1
LA,2019-02-09,32,6,2018-19,1
LA,2019-02-16,18,7,2018-19,1
LA,2019-02-23,26,8,2018-19,1
LA,2019-03-02,23,9,2018-19,1
LA,2019-03-09,28,10,2018-19,1
LA,2019-03-16,25,11,2018-19,1
LA,2019-03-23,27,12,2018-19,1
LA,2019-03-30,20,13,2018-19,1
LA,2019-04-06,22,14,2018-19,1
LA,2019-04-13,22,15,2018-19,1
LA,2019-04-20,20,16,2018-19,1
LA,2019-04-27,25,17,2018-19,1
LA,2019-05-04,19,18,2018-19,1
LA,2019-05-11,23,19,2018-19,1
LA,2019-05-18,13,20,2018-19,1
LA,2019-05-25,12,21,2018-19,1
LA,2019-06-01,25,22,2018-19,1
LA,2019-06-08,26,23,2018-19,1
LA,2019-06-15,20,24,2018-19,1
LA,2019-06-22,18,25,2018-19,1
LA,2019-06-29,20,26,2018-19,1
LA,2019-07-06,17,27,2018-19,1
LA,2019-07-13,20,28,2018-19,1
LA,2019-07-20,18,29,2018-19,1
LA,2019-07-27,29,30,2018-19,1
LA,2020-01-04,21,1,2019-20,1
LA,2020-01-11,21,2,2019-20,1
LA,2020-01-18,14,3,2019-20,1
LA,2020-01-25,30,4,2019-20,1
LA,2020-02-01,32,5,2019-20,1
LA,2020-02-08,21,6,2019-20,1
LA,2020-02-15,16,7,2019-20,1
LA,2020-02-22,18,8,2019-20,1
LA,2020-02-29,23,9,2019-20,1
LA,2020-03-07,23,10,2019-20,1
LA,2020-03-14,24,11,2019-20,1
LA,2020-03-21,19,12,2019-20,1
LA,2020-03-28,29,13,2019-20,1
LA,2020-04-04,21,14,2019-20,1
LA,2020-04-11,23,15,2019-20,1
LA,2020-04-18,16,16,2019-20,1
LA,2020-04-25,14,17,2019-20,1
LA,2020-05-02,16,18,2019-20,1
LA,2020-05-09,23,19,2019-20,1
LA,2020-05-16,12,20,2019-20,1
LA,2020-05-23,14,21,2019-20,1
