state,week_end,count,WEEK,SEASON,one
IL,2019-06-15,35,24,2018-19,1
IL,2019-06-22,36,25,2018-19,1
IL,2019-06-29,33,26,2018-19,1
IL,2019-07-06,39,27,2018-19,1
IL,2019-07-13,31,28,2018-19,1
IL,2019-07-20,28,29,2018-19,1
IL,2019-07-27,30,30,2018-19,1
IL,2020-01-04,44,1,2019-20,1
IL,2020-01-11,57,2,2019-20,1
IL,2020-01-18,62,3,2019-20,1
IL,2020-01-25,55,4,2019-20,1
IL,2020-02-01,72,5,2019-20,1
IL,2020-02-08,52,6,2019-20,1
IL,2020-02-15,61,7,2019-20,1
IL,2020-02-22,63,8,2019-20,1
IL,2020-02-29,62,9,2019-20,1
IL,2020-03-07,92,10,2019-20,1
IL,2020-03-14,87,11,2019-20,1
IL,2020-03-21,83,12,2019-20,1
IL,2020-03-28,80,13,2019-20,1
IL,2020-04-04,77,14,2019-20,1
IL,2020-04-11,55,15,2019-20,1
IL,2020-04-18,72,16,2019-20,1
IL,2020-04-25,49,17,2019-20,1
IL,2020-05-02,52,18,2019-20,1
IL,2020-05-09,51,19,2019-20,1
IL,2020-05-16,37,20,2019-20,1
IL,2020-05-23,48,21,2019-20,1
IL,2020-05-30,35,22,2019-20,1
IL,2020-06-06,25,23,2019-20,1
IL,2020-06-13,24,24,2019-20,1
IL,2020-06-20,25,25,2019-20,1
IL,2020-06-27,30,26,2019-20,1
IL,2020-07-04,33,27,2019-20,1
IL,2020-07-11,36,28,2019-20,1
IL,2020-07-18,26,29,2019-20,1
IL,2020-07-25,16,30,2019-20,1
IN,2019-01-05,28,1,2018-19,1
IN,2019-01-12,17,2,2018-19,1
IN,2019-01-19,19,3,2018-19,1
IN,2019-01-26,22,4,2018-19,1
IN,2019-02-02,23,5,2018-19,1
IN,2019-02-09,32,6,2018-19,1
IN,2019-02-16,38,7,2018-19,1
IN,2019-02-23,20,8,2018-19,1
IN,2019-03-02,27,9,2018-19,1
IN,2019-03-09,31,10,2018-19,1
IN,2019-03-16,37,11,2018-19,1
IN,2019-03-23,28,12,2018-19,1
IN,2019-03-30,35,13,2018-19,1
IN,2019-04-06,27,14,2018-19,1
IN,2019-04-13,22,15,2018-19,1
IN,2019-04-20,18,16,2018-19,1
IN,2019-04-27,22,17,2018-19,1
IN,2019-05-04,15,18,2018-19,1
IN,2019-05-11,19,19,2018-19,1
IN,2019-05-18,12,20,2018-19,1
IN,2019-05-25,18,21,2018-19,1
IN,2019-06-01,14,22,2018-19,1
IN,2019-06-08,17,23,2018-19,1
IN,2019-06-15,15,24,2018-19,1
IN,2019-06-22,11,25,2018-19,1
IN,2019-06-29,16,26,2018-19,1
IN,2019-07-06,12,27,2018-19,1
IN,2019-07-13,15,28,2018-19,1
IN,2019-07-20,10,29,2018-19,1
IN,2020-01-04,42,1,2019-20,1
IN,2020-01-11,37,2,2019-20,1
IN,2020-01-18,22,3,2019-20,1
IN,2020-01-25,27,4,2019-20,1
IN,2020-02-01,21,5,2019-20,1
IN,2020-02-08,29,6,2019-20,1
IN,2020-02-15,25,7,2019-20,1
IN,2020-02-22,26,8,2019-20,1
IN,2020-02-29,39,9,2019-20,1
IN,2020-03-07,32,10,2019-20,1
IN,2020-03-14,43,11,2019-20,1
IN,2020-03-21,27,12,2019-20,1
IN,2020-03-28,40,13,2019-20,1
IN,2020-04-04,37,14,2019-20,1
IN,2020-04-11,28,15,2019-20,1
IN,2020-04-18,21,16,2019-20,1
IN,2020-04-25,29,17,2019-20,1
IN,2020-05-02,21,18,2019-20,1
IN,2020-05-09,17,19,2019-20,1
IN,2020-05-16,14,20,2019-20,1
IN,2020-05-23,15,21,2019-20,1
IN,2020-05-30,10,22,2019-20,1
IN,2020-06-20,16,25,2019-20,1
IN,2020-06-27,16,26,2019-20,1
IN,2020-07-04,11,27,2019-20,1
IN,2020-07-18,12,29,2019-20,1
IA,2019-01-05,13,1,2018-19,1
IA,2019-01-19,17,3,2018-19,1
IA,2019-01-26,24,4,2018-19,1
IA,2019-02-02,12,5,2018-19,1
IA,2019-02-09,10,6,2018-19,1
IA,2019-02-16,13,7,2018-19,1
IA,2019-02-23,10,8,2018-19,1
IA,2019-03-02,15,9,2018-19,1
IA,2019-03-09,21,10,2018-19,1
IA,2019-03-16,24,11,2018-19,1
IA,2019-03-23,16,12,2018-19,1
IA,2019-03-30,20,13,2018-19,1
IA,2019-04-06,11,14,2018-19,1
IA,2019-04-13,11,15,2018-19,1
IA,2019-04-20,17,16,2018-19,1
IA,2019-04-27,19,17,2018-19,1
IA,2019-05-11,10,19,2018-19,1
IA,2019-05-25,11,21,2018-19,1
IA,2019-07-20,13,29,2018-19,1
IA,2019-07-27,11,30,2018-19,1
IA,2020-01-04,12,1,2019-20,1
IA,2020-01-11,17,2,2019-20,1
IA,2020-01-18,17,3,2019-20,1
IA,2020-01-25,12,4,2019-20,1
IA,2020-02-01,16,5,2019-20,1
IA,2020-02-08,15,6,2019-20,1
IA,2020-02-15,17,7,2019-20,1
IA,2020-02-22,14,8,2019-20,1
IA,2020-02-29,15,9,2019-20,1
IA,2020-03-07,23,10,2019-20,1
IA,2020-03-14,26,11,2019-20,1
IA,2020-03-21,22,12,2019-20,1
IA,2020-03-28,21,13,2019-20,1
IA,2020-04-04,17,14,2019-20,1
IA,2020-04-18,11,16,2019-20,1
IA,2020-04-25,11,17,2019-20,1
KS,2019-01-05,11,1,2018-19,1
KS,2019-01-12,16,2,2018-19,1
KS,2019-01-19,17,3,2018-19,1
KS,2019-02-02,14,5,2018-19,1
KS,2019-02-16,21,7,2018-19,1
KS,2019-02-23,13,8,2018-19,1
KS,2019-03-02,21,9,2018-19,1
KS,2019-03-09,11,10,2018-19,1
KS,2019-03-16,20,11,2018-19,1
KS,2019-03-23,13,12,2018-19,1
KS,2019-03-30,20,13,2018-19,1
KS,2019-04-06,12,14,2018-19,1
KS,2019-04-13,16,15,2018-19,1
KS,2019-05-11,10,19,2018-19,1
KS,2019-06-01,10,22,2018-19,1
KS,2020-01-04,23,1,2019-20,1
KS,2020-01-11,21,2,2019-20,1
KS,2020-01-18,17,3,2019-20,1
KS,2020-01-25,19,4,2019-20,1
KS,2020-02-01,17,5,2019-20,1
KS,2020-02-08,12,6,2019-20,1
KS,2020-02-15,19,7,2019-20,1
KS,2020-02-22,20,8,2019-20,1
KS,2020-02-29,23,9,2019-20,1
KS,2020-03-07,29,10,2019-20,1
KS,2020-03-14,22,11,2019-20,1
KS,2020-03-21,20,12,2019-20,1
KS,2020-03-28,14,13,2019-20,1
KS,2020-04-11,15,15,2019-20,1
KS,2020-05-09,11,19,2019-20,1
KY,2019-01-05,20,1,2018-19,1
KY,2019-01-12,29,2,2018-19,1
KY,2019-01-19,19,3,2018-19,1
KY,2019-01-26,11,4,2018-19,1
KY,2019-02-02,19,5,2018-19,1
KY,2019-02-09,20,6,2018-19,1
