state,week_end,count,WEEK,SEASON,one
ID,2020-02-08,12,6,2019-20,1
ID,2020-02-22,12,8,2019-20,1
ID,2020-03-07,10,10,2019-20,1
ID,2020-03-28,13,13,2019-20,1
ID,2020-04-11,10,15,2019-20,1
ID,2020-04-18,10,16,2019-20,1
ID,2020-05-09,10,19,2019-20,1
ID,2020-05-23,13,21,2019-20,1
ID,2020-06-27,14,26,2019-20,1
ID,2020-07-11,14,28,2019-20,1
IL,2019-01-05,63,1,2018-19,1
IL,2019-01-12,60,2,2018-19,1
IL,2019-01-19,45,3,2018-19,1
IL,2019-01-26,63,4,2018-19,1
IL,2019-02-02,79,5,2018-19,1
IL,2019-02-09,53,6,2018-19,1
IL,2019-02-16,64,7,2018-19,1
IL,2019-02-23,58,8,2018-19,1
IL,2019-03-02,66,9,2018-19,1
IL,2019-03-09,51,10,2018-19,1
IL,2019-03-16,45,11,2018-19,1
IL,2019-03-23,53,12,2018-19,1
IL,2019-03-30,56,13,2018-19,1
IL,2019-04-06,57,14,2018-19,1
IL,2019-04-13,49,15,2018-19,1
IL,2019-04-20,55,16,2018-19,1
IL,2019-04-27,51,17,2018-19,1
IL,2019-05-04,50,18,2018-19,1
IL,2019-05-11,42,19,2018-19,1
IL,2019-05-18,54,20,2018-19,1
IL,2019-05-25,53,21,2018-19,1
IL,2019-06-01,60,22,2018-19,1
IL,2019-06-08,49,23,2018-19,1
IL,2019-06-15,49,24,2018-19,1
IL,2019-06-22,57,25,2018-19,1
IL,2019-06-29,33,26,2018-19,1
IL,2019-07-06,53,27,2018-19,1
IL,2019-07-13,48,28,2018-19,1
IL,2019-07-20,58,29,2018-19,1
IL,2019-07-27,48,30,2018-19,1
IL,2020-01-04,57,1,2019-20,1
IL,2020-01-11,65,2,2019-20,1
IL,2020-01-18,59,3,2019-20,1
IL,2020-01-25,72,4,2019-20,1
IL,2020-02-01,61,5,2019-20,1
IL,2020-02-08,63,6,2019-20,1
IL,2020-02-15,59,7,2019-20,1
IL,2020-02-22,65,8,2019-20,1
IL,2020-02-29,56,9,2019-20,1
IL,2020-03-07,65,10,2019-20,1
IL,2020-03-14,54,11,2019-20,1
IL,2020-03-21,49,12,2019-20,1
IL,2020-03-28,69,13,2019-20,1
IL,2020-04-04,72,14,2019-20,1
IL,2020-04-11,90,15,2019-20,1
IL,2020-04-18,83,16,2019-20,1
IL,2020-04-25,63,17,2019-20,1
IL,2020-05-02,66,18,2019-20,1
IL,2020-05-09,64,19,2019-20,1
IL,2020-05-16,76,20,2019-20,1
IL,2020-05-23,59,21,2019-20,1
IL,2020-05-30,61,22,2019-20,1
IL,2020-06-06,69,23,2019-20,1
IL,2020-06-13,63,24,2019-20,1
IL,2020-06-20,50,25,2019-20,1
IL,2020-06-27,62,26,2019-20,1
IL,2020-07-04,46,27,2019-20,1
IL,2020-07-11,57,28,2019-20,1
IL,2020-07-18,53,29,2019-20,1
IL,2020-07-25,48,30,2019-20,1
IN,2019-01-05,48,1,2018-19,1
IN,2019-01-12,39,2,2018-19,1
IN,2019-01-19,42,3,2018-19,1
IN,2019-01-26,46,4,2018-19,1
IN,2019-02-02,52,5,2018-19,1
IN,2019-02-09,36,6,2018-19,1
IN,2019-02-16,41,7,2018-19,1
IN,2019-02-23,57,8,2018-19,1
IN,2019-03-02,42,9,2018-19,1
IN,2019-03-09,56,10,2018-19,1
IN,2019-03-16,51,11,2018-19,1
IN,2019-03-23,36,12,2018-19,1
IN,2019-03-30,52,13,2018-19,1
IN,2019-04-06,40,14,2018-19,1
IN,2019-04-13,32,15,2018-19,1
IN,2019-04-20,41,16,2018-19,1
IN,2019-04-27,47,17,2018-19,1
IN,2019-05-04,43,18,2018-19,1
IN,2019-05-11,45,19,2018-19,1
IN,2019-05-18,47,20,2018-19,1
IN,2019-05-25,35,21,2018-19,1
IN,2019-06-01,21,22,2018-19,1
IN,2019-06-08,28,23,2018-19,1
IN,2019-06-15,29,24,2018-19,1
IN,2019-06-22,31,25,2018-19,1
IN,2019-06-29,30,26,2018-19,1
IN,2019-07-06,40,27,2018-19,1
IN,2019-07-13,32,28,2018-19,1
IN,2019-07-20,44,29,2018-19,1
IN,2019-07-27,31,30,2018-19,1
IN,2020-01-04,47,1,2019-20,1
IN,2020-01-11,40,2,2019-20,1
IN,2020-01-18,49,3,2019-20,1
IN,2020-01-25,55,4,2019-20,1
IN,2020-02-01,50,5,2019-20,1
IN,2020-02-08,48,6,2019-20,1
IN,2020-02-15,40,7,2019-20,1
IN,2020-02-22,37,8,2019-20,1
IN,2020-02-29,47,9,2019-20,1
IN,2020-03-07,43,10,2019-20,1
IN,2020-03-14,36,11,2019-20,1
IN,2020-03-21,44,12,2019-20,1
IN,2020-03-28,52,13,2019-20,1
IN,2020-04-04,68,14,2019-20,1
IN,2020-04-11,51,15,2019-20,1
IN,2020-04-18,39,16,2019-20,1
IN,2020-04-25,37,17,2019-20,1
IN,2020-05-02,34,18,2019-20,1
IN,2020-05-09,48,19,2019-20,1
IN,2020-05-16,54,20,2019-20,1
IN,2020-05-23,39,21,2019-20,1
IN,2020-05-30,37,22,2019-20,1
IN,2020-06-06,52,23,2019-20,1
IN,2020-06-13,54,24,2019-20,1
IN,2020-06-20,36,25,2019-20,1
IN,2020-06-27,54,26,2019-20,1
IN,2020-07-04,44,27,2019-20,1
IN,2020-07-11,41,28,2019-20,1
IN,2020-07-18,31,29,2019-20,1
IN,2020-07-25,31,30,2019-20,1
IA,2019-01-05,23,1,2018-19,1
IA,2019-01-12,21,2,2018-19,1
IA,2019-01-19,13,3,2018-19,1
IA,2019-01-26,11,4,2018-19,1
IA,2019-02-02,14,5,2018-19,1
IA,2019-02-09,16,6,2018-19,1
IA,2019-02-16,21,7,2018-19,1
IA,2019-02-23,12,8,2018-19,1
IA,2019-03-02,20,9,2018-19,1
IA,2019-03-09,16,10,2018-19,1
IA,2019-03-16,17,11,2018-19,1
IA,2019-03-23,12,12,2018-19,1
IA,2019-03-30,20,13,2018-19,1
IA,2019-04-06,16,14,2018-19,1
IA,2019-04-13,16,15,2018-19,1
IA,2019-04-20,11,16,2018-19,1
IA,2019-04-27,17,17,2018-19,1
IA,2019-05-04,17,18,2018-19,1
IA,2019-05-11,13,19,2018-19,1
IA,2019-05-18,18,20,2018-19,1
IA,2019-05-25,18,21,2018-19,1
IA,2019-06-01,16,22,2018-19,1
IA,2019-06-08,19,23,2018-19,1
