state,year,week,week_end,all_cause,flag_ac
Hawaii,2016,4,2016-01-30,208,NA
Hawaii,2016,5,2016-02-06,210,NA
Hawaii,2016,6,2016-02-13,240,NA
Hawaii,2016,7,2016-02-20,221,NA
Hawaii,2016,8,2016-02-27,218,NA
Hawaii,2016,9,2016-03-05,233,NA
Hawaii,2016,10,2016-03-12,203,NA
Hawaii,2016,11,2016-03-19,213,NA
Hawaii,2016,12,2016-03-26,226,NA
Hawaii,2016,13,2016-04-02,206,NA
Hawaii,2016,14,2016-04-09,212,NA
Hawaii,2016,15,2016-04-16,208,NA
Hawaii,2016,16,2016-04-23,182,NA
Hawaii,2016,17,2016-04-30,213,NA
Hawaii,2016,18,2016-05-07,194,NA
Hawaii,2016,19,2016-05-14,208,NA
Hawaii,2016,20,2016-05-21,220,NA
Hawaii,2016,21,2016-05-28,178,NA
Hawaii,2016,22,2016-06-04,199,NA
Hawaii,2016,23,2016-06-11,190,NA
Hawaii,2016,24,2016-06-18,187,NA
Hawaii,2016,25,2016-06-25,225,NA
Hawaii,2016,26,2016-07-02,208,NA
Hawaii,2016,27,2016-07-09,198,NA
Hawaii,2016,28,2016-07-16,219,NA
Hawaii,2016,29,2016-07-23,205,NA
Hawaii,2016,30,2016-07-30,207,NA
Hawaii,2016,31,2016-08-06,210,NA
Hawaii,2016,32,2016-08-13,206,NA
Hawaii,2016,33,2016-08-20,212,NA
Hawaii,2016,34,2016-08-27,196,NA
Hawaii,2016,35,2016-09-03,212,NA
Hawaii,2016,36,2016-09-10,208,NA
Hawaii,2016,37,2016-09-17,225,NA
Hawaii,2016,38,2016-09-24,188,NA
Hawaii,2016,39,2016-10-01,204,NA
Hawaii,2016,40,2016-10-08,212,NA
Hawaii,2016,41,2016-10-15,205,NA
Hawaii,2016,42,2016-10-22,227,NA
Hawaii,2016,43,2016-10-29,206,NA
Hawaii,2016,44,2016-11-05,219,NA
Hawaii,2016,45,2016-11-12,203,NA
Hawaii,2016,46,2016-11-19,204,NA
Hawaii,2016,47,2016-11-26,198,NA
Hawaii,2016,48,2016-12-03,243,NA
Hawaii,2016,49,2016-12-10,224,NA
Hawaii,2016,50,2016-12-17,231,NA
Hawaii,2016,51,2016-12-24,225,NA
Hawaii,2016,52,2016-12-31,237,NA
Hawaii,2017,1,2017-01-07,217,NA
Hawaii,2017,2,2017-01-14,263,NA
Hawaii,2017,3,2017-01-21,265,NA
Hawaii,2017,4,2017-01-28,219,NA
Hawaii,2017,5,2017-02-04,222,NA
Hawaii,2017,6,2017-02-11,215,NA
Hawaii,2017,7,2017-02-18,231,NA
Hawaii,2017,8,2017-02-25,220,NA
Hawaii,2017,9,2017-03-04,222,NA
Hawaii,2017,10,2017-03-11,248,NA
Hawaii,2017,11,2017-03-18,226,NA
Hawaii,2017,12,2017-03-25,204,NA
Hawaii,2017,13,2017-04-01,231,NA
Hawaii,2017,14,2017-04-08,227,NA
Hawaii,2017,15,2017-04-15,213,NA
Hawaii,2017,16,2017-04-22,205,NA
Hawaii,2017,17,2017-04-29,219,NA
Hawaii,2017,18,2017-05-06,222,NA
Hawaii,2017,19,2017-05-13,208,NA
Hawaii,2017,20,2017-05-20,240,NA
Hawaii,2017,21,2017-05-27,215,NA
Hawaii,2017,22,2017-06-03,213,NA
Hawaii,2017,23,2017-06-10,226,NA
Hawaii,2017,24,2017-06-17,221,NA
Hawaii,2017,25,2017-06-24,223,NA
Hawaii,2017,26,2017-07-01,208,NA
Hawaii,2017,27,2017-07-08,205,NA
Hawaii,2017,28,2017-07-15,218,NA
Hawaii,2017,29,2017-07-22,204,NA
Hawaii,2017,30,2017-07-29,217,NA
Hawaii,2017,31,2017-08-05,190,NA
Hawaii,2017,32,2017-08-12,222,NA
Hawaii,2017,33,2017-08-19,218,NA
Hawaii,2017,34,2017-08-26,217,NA
Hawaii,2017,35,2017-09-02,206,NA
Hawaii,2017,36,2017-09-09,195,NA
Hawaii,2017,37,2017-09-16,241,NA
Hawaii,2017,38,2017-09-23,208,NA
Hawaii,2017,39,2017-09-30,204,NA
Hawaii,2017,40,2017-10-07,209,NA
Hawaii,2017,41,2017-10-14,193,NA
Hawaii,2017,42,2017-10-21,199,NA
Hawaii,2017,43,2017-10-28,188,NA
Hawaii,2017,44,2017-11-04,232,NA
Hawaii,2017,45,2017-11-11,228,NA
Hawaii,2017,46,2017-11-18,199,NA
Hawaii,2017,47,2017-11-25,213,NA
Hawaii,2017,48,2017-12-02,266,NA
Hawaii,2017,49,2017-12-09,236,NA
Hawaii,2017,50,2017-12-16,242,NA
Hawaii,2017,51,2017-12-23,255,NA
Hawaii,2017,52,2017-12-30,244,NA
Hawaii,2018,1,2018-01-06,268,NA
Hawaii,2018,2,2018-01-13,249,NA
Hawaii,2018,3,2018-01-20,235,NA
Hawaii,2018,4,2018-01-27,225,NA
Hawaii,2018,5,2018-02-03,256,NA
Hawaii,2018,6,2018-02-10,207,NA
Hawaii,2018,7,2018-02-17,237,NA
Hawaii,2018,8,2018-02-24,239,NA
Hawaii,2018,9,2018-03-03,224,NA
Hawaii,2018,10,2018-03-10,246,NA
Hawaii,2018,11,2018-03-17,260,NA
Hawaii,2018,12,2018-03-24,215,NA
Hawaii,2018,13,2018-03-31,261,NA
Hawaii,2018,14,2018-04-07,222,NA
Hawaii,2018,15,2018-04-14,238,NA
Hawaii,2018,16,2018-04-21,203,NA
Hawaii,2018,17,2018-04-28,210,NA
Hawaii,2018,18,2018-05-05,222,NA
Hawaii,2018,19,2018-05-12,221,NA
Hawaii,2018,20,2018-05-19,205,NA
Hawaii,2018,21,2018-05-26,207,NA
Hawaii,2018,22,2018-06-02,199,NA
Hawaii,2018,23,2018-06-09,197,NA
Hawaii,2018,24,2018-06-16,252,NA
Hawaii,2018,25,2018-06-23,238,NA
Hawaii,2018,26,2018-06-30,213,NA
Hawaii,2018,27,2018-07-07,213,NA
Hawaii,2018,28,2018-07-14,222,NA
Hawaii,2018,29,2018-07-21,210,NA
Hawaii,2018,30,2018-07-28,212,NA
Hawaii,2018,31,2018-08-04,195,NA
Hawaii,2018,32,2018-08-11,201,NA
Hawaii,2018,33,2018-08-18,194,NA
Hawaii,2018,34,2018-08-25,198,NA
Hawaii,2018,35,2018-09-01,238,NA
Hawaii,2018,36,2018-09-08,219,NA
Hawaii,2018,37,2018-09-15,233,NA
Hawaii,2018,38,2018-09-22,194,NA
Hawaii,2018,39,2018-09-29,221,NA
Hawaii,2018,40,2018-10-06,208,NA
Hawaii,2018,41,2018-10-13,205,NA
Hawaii,2018,42,2018-10-20,220,NA
Hawaii,2018,43,2018-10-27,195,NA
Hawaii,2018,44,2018-11-03,196,NA
Hawaii,2018,45,2018-11-10,222,NA
Hawaii,2018,46,2018-11-17,237,NA
Hawaii,2018,47,2018-11-24,226,NA
Hawaii,2018,48,2018-12-01,204,NA
Hawaii,2018,49,2018-12-08,239,NA
Hawaii,2018,50,2018-12-15,208,NA
Hawaii,2018,51,2018-12-22,220,NA
Hawaii,2018,52,2018-12-29,220,NA
Idaho,2014,1,2014-01-04,132,NA
Idaho,2014,2,2014-01-11,260,NA
Idaho,2014,3,2014-01-18,215,NA
Idaho,2014,4,2014-01-25,240,NA
Idaho,2014,5,2014-02-01,240,NA
Idaho,2014,6,2014-02-08,232,NA
Idaho,2014,7,2014-02-15,273,NA
Idaho,2014,8,2014-02-22,233,NA
Idaho,2014,9,2014-03-01,252,NA
Idaho,2014,10,2014-03-08,222,NA
Idaho,2014,11,2014-03-15,263,NA
Idaho,2014,12,2014-03-22,236,NA
Idaho,2014,13,2014-03-29,250,NA
Idaho,2014,14,2014-04-05,255,NA
Idaho,2014,15,2014-04-12,237,NA
Idaho,2014,16,2014-04-19,226,NA
Idaho,2014,17,2014-04-26,243,NA
Idaho,2014,18,2014-05-03,246,NA
Idaho,2014,19,2014-05-10,218,NA
Idaho,2014,20,2014-05-17,249,NA
Idaho,2014,21,2014-05-24,232,NA
Idaho,2014,22,2014-05-31,223,NA
Idaho,2014,23,2014-06-07,252,NA
Idaho,2014,24,2014-06-14,258,NA
Idaho,2014,25,2014-06-21,220,NA
Idaho,2014,26,2014-06-28,239,NA
Idaho,2014,27,2014-07-05,213,NA
Idaho,2014,28,2014-07-12,213,NA
Idaho,2014,29,2014-07-19,241,NA
Idaho,2014,30,2014-07-26,201,NA
Idaho,2014,31,2014-08-02,249,NA
Idaho,2014,32,2014-08-09,256,NA
Idaho,2014,33,2014-08-16,244,NA
Idaho,2014,34,2014-08-23,247,NA
Idaho,2014,35,2014-08-30,249,NA
Idaho,2014,36,2014-09-06,258,NA
Idaho,2014,37,2014-09-13,259,NA
Idaho,2014,38,2014-09-20,264,NA
Idaho,2014,39,2014-09-27,261,NA
Idaho,2014,40,2014-10-04,238,NA
Idaho,2014,41,2014-10-11,221,NA
Idaho,2014,42,2014-10-18,212,NA
Idaho,2014,43,2014-10-25,251,NA
Idaho,2014,44,2014-11-01,217,NA
Idaho,2014,45,2014-11-08,274,NA
Idaho,2014,46,2014-11-15,242,NA
Idaho,2014,47,2014-11-22,248,NA
Idaho,2014,48,2014-11-29,235,NA
Idaho,2014,49,2014-12-06,234,NA
Idaho,2014,50,2014-12-13,203,NA
Idaho,2014,51,2014-12-20,237,NA
Idaho,2014,52,2014-12-27,251,NA
Idaho,2014,53,2015-01-03,257,NA
Idaho,2015,1,2015-01-10,299,NA
Idaho,2015,2,2015-01-17,254,NA
Idaho,2015,3,2015-01-24,254,NA
Idaho,2015,4,2015-01-31,286,NA
Idaho,2015,5,2015-02-07,262,NA
Idaho,2015,6,2015-02-14,235,NA
Idaho,2015,7,2015-02-21,221,NA
Idaho,2015,8,2015-02-28,271,NA
Idaho,2015,9,2015-03-07,268,NA
Idaho,2015,10,2015-03-14,233,NA
Idaho,2015,11,2015-03-21,253,NA
Idaho,2015,12,2015-03-28,260,NA
Idaho,2015,13,2015-04-04,241,NA
Idaho,2015,14,2015-04-11,243,NA
Idaho,2015,15,2015-04-18,244,NA
Idaho,2015,16,2015-04-25,267,NA
Idaho,2015,17,2015-05-02,238,NA
Idaho,2015,18,2015-05-09,262,NA
Idaho,2015,19,2015-05-16,261,NA
Idaho,2015,20,2015-05-23,240,NA
Idaho,2015,21,2015-05-30,274,NA
Idaho,2015,22,2015-06-06,225,NA
Idaho,2015,23,2015-06-13,256,NA
Idaho,2015,24,2015-06-20,220,NA
Idaho,2015,25,2015-06-27,241,NA
Idaho,2015,26,2015-07-04,257,NA
Idaho,2015,27,2015-07-11,244,NA
Idaho,2015,28,2015-07-18,242,NA
Idaho,2015,29,2015-07-25,226,NA
Idaho,2015,30,2015-08-01,233,NA
Idaho,2015,31,2015-08-08,229,NA
Idaho,2015,32,2015-08-15,240,NA
Idaho,2015,33,2015-08-22,220,NA
Idaho,2015,34,2015-08-29,234,NA
Idaho,2015,35,2015-09-05,257,NA
Idaho,2015,36,2015-09-12,241,NA
Idaho,2015,37,2015-09-19,251,NA
Idaho,2015,38,2015-09-26,267,NA
Idaho,2015,39,2015-10-03,231,NA
Idaho,2015,40,2015-10-10,247,NA
Idaho,2015,41,2015-10-17,245,NA
Idaho,2015,42,2015-10-24,253,NA
Idaho,2015,43,2015-10-31,255,NA
Idaho,2015,44,2015-11-07,237,NA
Idaho,2015,45,2015-11-14,263,NA
Idaho,2015,46,2015-11-21,246,NA
Idaho,2015,47,2015-11-28,248,NA
Idaho,2015,48,2015-12-05,259,NA
Idaho,2015,49,2015-12-12,270,NA
Idaho,2015,50,2015-12-19,231,NA
Idaho,2015,51,2015-12-26,249,NA
Idaho,2015,52,2016-01-02,250,NA
Idaho,2016,1,2016-01-09,270,NA
Idaho,2016,2,2016-01-16,238,NA
Idaho,2016,3,2016-01-23,276,NA
Idaho,2016,4,2016-01-30,245,NA
Idaho,2016,5,2016-02-06,286,NA
Idaho,2016,6,2016-02-13,254,NA
Idaho,2016,7,2016-02-20,228,NA
Idaho,2016,8,2016-02-27,265,NA
Idaho,2016,9,2016-03-05,255,NA
Idaho,2016,10,2016-03-12,251,NA
Idaho,2016,11,2016-03-19,290,NA
Idaho,2016,12,2016-03-26,268,NA
Idaho,2016,13,2016-04-02,255,NA
Idaho,2016,14,2016-04-09,279,NA
Idaho,2016,15,2016-04-16,249,NA
Idaho,2016,16,2016-04-23,271,NA
Idaho,2016,17,2016-04-30,251,NA
Idaho,2016,18,2016-05-07,279,NA
Idaho,2016,19,2016-05-14,230,NA
Idaho,2016,20,2016-05-21,279,NA
Idaho,2016,21,2016-05-28,274,NA
Idaho,2016,22,2016-06-04,260,NA
Idaho,2016,23,2016-06-11,270,NA
Idaho,2016,24,2016-06-18,257,NA
Idaho,2016,25,2016-06-25,241,NA
Idaho,2016,26,2016-07-02,269,NA
Idaho,2016,27,2016-07-09,245,NA
Idaho,2016,28,2016-07-16,239,NA
Idaho,2016,29,2016-07-23,243,NA
Idaho,2016,30,2016-07-30,235,NA
Idaho,2016,31,2016-08-06,244,NA
Idaho,2016,32,2016-08-13,250,NA
Idaho,2016,33,2016-08-20,253,NA
Idaho,2016,34,2016-08-27,223,NA
Idaho,2016,35,2016-09-03,228,NA
Idaho,2016,36,2016-09-10,229,NA
Idaho,2016,37,2016-09-17,234,NA
Idaho,2016,38,2016-09-24,243,NA
Idaho,2016,39,2016-10-01,240,NA
Idaho,2016,40,2016-10-08,230,NA
Idaho,2016,41,2016-10-15,261,NA
Idaho,2016,42,2016-10-22,243,NA
Idaho,2016,43,2016-10-29,254,NA
Idaho,2016,44,2016-11-05,263,NA
Idaho,2016,45,2016-11-12,240,NA
Idaho,2016,46,2016-11-19,241,NA
Idaho,2016,47,2016-11-26,253,NA
Idaho,2016,48,2016-12-03,242,NA
Idaho,2016,49,2016-12-10,265,NA
Idaho,2016,50,2016-12-17,289,NA
Idaho,2016,51,2016-12-24,296,NA
Idaho,2016,52,2016-12-31,262,NA
Idaho,2017,1,2017-01-07,291,NA
Idaho,2017,2,2017-01-14,312,NA
Idaho,2017,3,2017-01-21,311,NA
Idaho,2017,4,2017-01-28,269,NA
Idaho,2017,5,2017-02-04,283,NA
Idaho,2017,6,2017-02-11,280,NA
Idaho,2017,7,2017-02-18,284,NA
Idaho,2017,8,2017-02-25,291,NA
Idaho,2017,9,2017-03-04,284,NA
Idaho,2017,10,2017-03-11,264,NA
Idaho,2017,11,2017-03-18,258,NA
Idaho,2017,12,2017-03-25,316,NA
Idaho,2017,13,2017-04-01,263,NA
Idaho,2017,14,2017-04-08,271,NA
Idaho,2017,15,2017-04-15,283,NA
Idaho,2017,16,2017-04-22,261,NA
Idaho,2017,17,2017-04-29,257,NA
Idaho,2017,18,2017-05-06,271,NA
Idaho,2017,19,2017-05-13,238,NA
Idaho,2017,20,2017-05-20,275,NA
Idaho,2017,21,2017-05-27,260,NA
Idaho,2017,22,2017-06-03,253,NA
Idaho,2017,23,2017-06-10,242,NA
Idaho,2017,24,2017-06-17,261,NA
Idaho,2017,25,2017-06-24,264,NA
Idaho,2017,26,2017-07-01,244,NA
Idaho,2017,27,2017-07-08,251,NA
Idaho,2017,28,2017-07-15,272,NA
Idaho,2017,29,2017-07-22,249,NA
Idaho,2017,30,2017-07-29,241,NA
Idaho,2017,31,2017-08-05,237,NA
Idaho,2017,32,2017-08-12,250,NA
Idaho,2017,33,2017-08-19,253,NA
Idaho,2017,34,2017-08-26,265,NA
Idaho,2017,35,2017-09-02,248,NA
Idaho,2017,36,2017-09-09,248,NA
Idaho,2017,37,2017-09-16,248,NA
Idaho,2017,38,2017-09-23,278,NA
Idaho,2017,39,2017-09-30,272,NA
Idaho,2017,40,2017-10-07,253,NA
Idaho,2017,41,2017-10-14,264,NA
Idaho,2017,42,2017-10-21,289,NA
Idaho,2017,43,2017-10-28,272,NA
Idaho,2017,44,2017-11-04,274,NA
Idaho,2017,45,2017-11-11,261,NA
Idaho,2017,46,2017-11-18,262,NA
Idaho,2017,47,2017-11-25,233,NA
Idaho,2017,48,2017-12-02,266,NA
Idaho,2017,49,2017-12-09,258,NA
Idaho,2017,50,2017-12-16,275,NA
Idaho,2017,51,2017-12-23,288,NA
Idaho,2017,52,2017-12-30,273,NA
Idaho,2018,1,2018-01-06,326,NA
Idaho,2018,2,2018-01-13,310,NA
Idaho,2018,3,2018-01-20,265,NA
Idaho,2018,4,2018-01-27,282,NA
Idaho,2018,5,2018-02-03,292,NA
Idaho,2018,6,2018-02-10,285,NA
Idaho,2018,7,2018-02-17,304,NA
Idaho,2018,8,2018-02-24,273,NA
Idaho,2018,9,2018-03-03,282,NA
Idaho,2018,10,2018-03-10,300,NA
Idaho,2018,11,2018-03-17,270,NA
Idaho,2018,12,2018-03-24,307,NA
Idaho,2018,13,2018-03-31,261,NA
Idaho,2018,14,2018-04-07,299,NA
Idaho,2018,15,2018-04-14,284,NA
Idaho,2018,16,2018-04-21,271,NA
Idaho,2018,17,2018-04-28,262,NA
Idaho,2018,18,2018-05-05,263,NA
Idaho,2018,19,2018-05-12,266,NA
Idaho,2018,20,2018-05-19,264,NA
Idaho,2018,21,2018-05-26,252,NA
Idaho,2018,22,2018-06-02,273,NA
Idaho,2018,23,2018-06-09,264,NA
Idaho,2018,24,2018-06-16,260,NA
Idaho,2018,25,2018-06-23,275,NA
Idaho,2018,26,2018-06-30,245,NA
Idaho,2018,27,2018-07-07,282,NA
Idaho,2018,28,2018-07-14,260,NA
Idaho,2018,29,2018-07-21,243,NA
Idaho,2018,30,2018-07-28,258,NA
Idaho,2018,31,2018-08-04,252,NA
Idaho,2018,32,2018-08-11,296,NA
Idaho,2018,33,2018-08-18,241,NA
Idaho,2018,34,2018-08-25,247,NA
Idaho,2018,35,2018-09-01,251,NA
Idaho,2018,36,2018-09-08,265,NA
Idaho,2018,37,2018-09-15,264,NA
Idaho,2018,38,2018-09-22,293,NA
Idaho,2018,39,2018-09-29,276,NA
Idaho,2018,40,2018-10-06,268,NA
Idaho,2018,41,2018-10-13,242,NA
Idaho,2018,42,2018-10-20,275,NA
Idaho,2018,43,2018-10-27,272,NA
Idaho,2018,44,2018-11-03,232,NA
Idaho,2018,45,2018-11-10,279,NA
Idaho,2018,46,2018-11-17,272,NA
Idaho,2018,47,2018-11-24,252,NA
Idaho,2018,48,2018-12-01,272,NA
Idaho,2018,49,2018-12-08,254,NA
Idaho,2018,50,2018-12-15,302,NA
Idaho,2018,51,2018-12-22,270,NA
Idaho,2018,52,2018-12-29,280,NA
Illinois,2014,1,2014-01-04,1173,NA
Illinois,2014,2,2014-01-11,2176,NA
Illinois,2014,3,2014-01-18,2114,NA
Illinois,2014,4,2014-01-25,2108,NA
Illinois,2014,5,2014-02-01,2113,NA
Illinois,2014,6,2014-02-08,2042,NA
Illinois,2014,7,2014-02-15,2069,NA
Illinois,2014,8,2014-02-22,2015,NA
Illinois,2014,9,2014-03-01,1977,NA
Illinois,2014,10,2014-03-08,1950,NA
Illinois,2014,11,2014-03-15,1999,NA
Illinois,2014,12,2014-03-22,1969,NA
Illinois,2014,13,2014-03-29,2004,NA
Illinois,2014,14,2014-04-05,1957,NA
Illinois,2014,15,2014-04-12,1940,NA
Illinois,2014,16,2014-04-19,1866,NA
Illinois,2014,17,2014-04-26,1949,NA
Illinois,2014,18,2014-05-03,1843,NA
Illinois,2014,19,2014-05-10,1904,NA
Illinois,2014,20,2014-05-17,1814,NA
Illinois,2014,21,2014-05-24,1907,NA
Illinois,2014,22,2014-05-31,1872,NA
Illinois,2014,23,2014-06-07,1825,NA
Illinois,2014,24,2014-06-14,1895,NA
Illinois,2014,25,2014-06-21,1886,NA
Illinois,2014,26,2014-06-28,1810,NA
Illinois,2014,27,2014-07-05,1846,NA
Illinois,2014,28,2014-07-12,1891,NA
Illinois,2014,29,2014-07-19,1788,NA
Illinois,2014,30,2014-07-26,1801,NA
Illinois,2014,31,2014-08-02,1747,NA
Illinois,2014,32,2014-08-09,1823,NA
Illinois,2014,33,2014-08-16,1826,NA
Illinois,2014,34,2014-08-23,1782,NA
Illinois,2014,35,2014-08-30,1807,NA
Illinois,2014,36,2014-09-06,1950,NA
Illinois,2014,37,2014-09-13,1867,NA
Illinois,2014,38,2014-09-20,1949,NA
Illinois,2014,39,2014-09-27,1944,NA
Illinois,2014,40,2014-10-04,1918,NA
Illinois,2014,41,2014-10-11,1842,NA
Illinois,2014,42,2014-10-18,2002,NA
Illinois,2014,43,2014-10-25,1910,NA
Illinois,2014,44,2014-11-01,1925,NA
Illinois,2014,45,2014-11-08,2033,NA
Illinois,2014,46,2014-11-15,1897,NA
Illinois,2014,47,2014-11-22,2116,NA
Illinois,2014,48,2014-11-29,2049,NA
Illinois,2014,49,2014-12-06,2116,NA
Illinois,2014,50,2014-12-13,2208,NA
Illinois,2014,51,2014-12-20,2381,NA
Illinois,2014,52,2014-12-27,2389,NA
Illinois,2014,53,2015-01-03,2403,NA
Illinois,2015,1,2015-01-10,2454,NA
Illinois,2015,2,2015-01-17,2353,NA
Illinois,2015,3,2015-01-24,2256,NA
Illinois,2015,4,2015-01-31,1969,NA
Illinois,2015,5,2015-02-07,2061,NA
Illinois,2015,6,2015-02-14,1937,NA
Illinois,2015,7,2015-02-21,2105,NA
Illinois,2015,8,2015-02-28,2121,NA
Illinois,2015,9,2015-03-07,2096,NA
Illinois,2015,10,2015-03-14,2114,NA
Illinois,2015,11,2015-03-21,2095,NA
Illinois,2015,12,2015-03-28,2082,NA
Illinois,2015,13,2015-04-04,2152,NA
Illinois,2015,14,2015-04-11,2061,NA
Illinois,2015,15,2015-04-18,2021,NA
Illinois,2015,16,2015-04-25,2018,NA
Illinois,2015,17,2015-05-02,2011,NA
Illinois,2015,18,2015-05-09,1976,NA
Illinois,2015,19,2015-05-16,1883,NA
Illinois,2015,20,2015-05-23,1958,NA
Illinois,2015,21,2015-05-30,1903,NA
Illinois,2015,22,2015-06-06,1889,NA
Illinois,2015,23,2015-06-13,1924,NA
Illinois,2015,24,2015-06-20,1847,NA
Illinois,2015,25,2015-06-27,1833,NA
Illinois,2015,26,2015-07-04,1869,NA
Illinois,2015,27,2015-07-11,1904,NA
Illinois,2015,28,2015-07-18,1964,NA
Illinois,2015,29,2015-07-25,1883,NA
Illinois,2015,30,2015-08-01,1870,NA
Illinois,2015,31,2015-08-08,1867,NA
Illinois,2015,32,2015-08-15,1868,NA
Illinois,2015,33,2015-08-22,1872,NA
Illinois,2015,34,2015-08-29,1885,NA
Illinois,2015,35,2015-09-05,1927,NA
Illinois,2015,36,2015-09-12,1907,NA
Illinois,2015,37,2015-09-19,1888,NA
Illinois,2015,38,2015-09-26,1892,NA
Illinois,2015,39,2015-10-03,1921,NA
Illinois,2015,40,2015-10-10,1974,NA
Illinois,2015,41,2015-10-17,1931,NA
Illinois,2015,42,2015-10-24,2001,NA
Illinois,2015,43,2015-10-31,2036,NA
Illinois,2015,44,2015-11-07,1903,NA
Illinois,2015,45,2015-11-14,1969,NA
Illinois,2015,46,2015-11-21,2007,NA
Illinois,2015,47,2015-11-28,2016,NA
Illinois,2015,48,2015-12-05,1999,NA
Illinois,2015,49,2015-12-12,2003,NA
Illinois,2015,50,2015-12-19,1971,NA
Illinois,2015,51,2015-12-26,1994,NA
Illinois,2015,52,2016-01-02,2053,NA
Illinois,2016,1,2016-01-09,2111,NA
Illinois,2016,2,2016-01-16,2108,NA
Illinois,2016,3,2016-01-23,2108,NA
Illinois,2016,4,2016-01-30,2038,NA
Illinois,2016,5,2016-02-06,2093,NA
Illinois,2016,6,2016-02-13,2085,NA
Illinois,2016,7,2016-02-20,2206,NA
Illinois,2016,8,2016-02-27,2098,NA
Illinois,2016,9,2016-03-05,2129,NA
Illinois,2016,10,2016-03-12,2126,NA
Illinois,2016,11,2016-03-19,1959,NA
Illinois,2016,12,2016-03-26,2095,NA
Illinois,2016,13,2016-04-02,2015,NA
Illinois,2016,14,2016-04-09,2005,NA
Illinois,2016,15,2016-04-16,2011,NA
Illinois,2016,16,2016-04-23,2045,NA
Illinois,2016,17,2016-04-30,1842,NA
Illinois,2016,18,2016-05-07,1940,NA
Illinois,2016,19,2016-05-14,1936,NA
Illinois,2016,20,2016-05-21,1939,NA
Illinois,2016,21,2016-05-28,1920,NA
Illinois,2016,22,2016-06-04,1906,NA
Illinois,2016,23,2016-06-11,1888,NA
Illinois,2016,24,2016-06-18,1843,NA
Illinois,2016,25,2016-06-25,1977,NA
Illinois,2016,26,2016-07-02,1848,NA
Illinois,2016,27,2016-07-09,1938,NA
Illinois,2016,28,2016-07-16,1825,NA
Illinois,2016,29,2016-07-23,1889,NA
Illinois,2016,30,2016-07-30,1896,NA
Illinois,2016,31,2016-08-06,1890,NA
Illinois,2016,32,2016-08-13,1815,NA
Illinois,2016,33,2016-08-20,1898,NA
Illinois,2016,34,2016-08-27,1933,NA
Illinois,2016,35,2016-09-03,1867,NA
Illinois,2016,36,2016-09-10,1955,NA
Illinois,2016,37,2016-09-17,1871,NA
Illinois,2016,38,2016-09-24,1979,NA
Illinois,2016,39,2016-10-01,1949,NA
Illinois,2016,40,2016-10-08,1935,NA
Illinois,2016,41,2016-10-15,1979,NA
Illinois,2016,42,2016-10-22,1874,NA
Illinois,2016,43,2016-10-29,1997,NA
Illinois,2016,44,2016-11-05,1992,NA
Illinois,2016,45,2016-11-12,1930,NA
Illinois,2016,46,2016-11-19,2072,NA
Illinois,2016,47,2016-11-26,1967,NA
Illinois,2016,48,2016-12-03,1998,NA
Illinois,2016,49,2016-12-10,2116,NA
Illinois,2016,50,2016-12-17,2255,NA
Illinois,2016,51,2016-12-24,2200,NA
Illinois,2016,52,2016-12-31,2206,NA
Illinois,2017,1,2017-01-07,2178,NA
Illinois,2017,2,2017-01-14,2329,NA
Illinois,2017,3,2017-01-21,2298,NA
Illinois,2017,4,2017-01-28,2195,NA
Illinois,2017,5,2017-02-04,2238,NA
Illinois,2017,6,2017-02-11,2262,NA
Illinois,2017,7,2017-02-18,2278,NA
Illinois,2017,8,2017-02-25,2225,NA
Illinois,2017,9,2017-03-04,2132,NA
Illinois,2017,10,2017-03-11,2188,NA
Illinois,2017,11,2017-03-18,2104,NA
Illinois,2017,12,2017-03-25,2225,NA
Illinois,2017,13,2017-04-01,2115,NA
Illinois,2017,14,2017-04-08,2083,NA
Illinois,2017,15,2017-04-15,2120,NA
Illinois,2017,16,2017-04-22,1943,NA
Illinois,2017,17,2017-04-29,1961,NA
Illinois,2017,18,2017-05-06,1924,NA
Illinois,2017,19,2017-05-13,1929,NA
Illinois,2017,20,2017-05-20,2024,NA
Illinois,2017,21,2017-05-27,1945,NA
Illinois,2017,22,2017-06-03,1941,NA
Illinois,2017,23,2017-06-10,1944,NA
Illinois,2017,24,2017-06-17,1881,NA
Illinois,2017,25,2017-06-24,1897,NA
Illinois,2017,26,2017-07-01,1829,NA
Illinois,2017,27,2017-07-08,1869,NA
Illinois,2017,28,2017-07-15,1878,NA
Illinois,2017,29,2017-07-22,1859,NA
Illinois,2017,30,2017-07-29,1858,NA
Illinois,2017,31,2017-08-05,1884,NA
Illinois,2017,32,2017-08-12,1947,NA
Illinois,2017,33,2017-08-19,1890,NA
Illinois,2017,34,2017-08-26,1887,NA
Illinois,2017,35,2017-09-02,1878,NA
Illinois,2017,36,2017-09-09,1972,NA
Illinois,2017,37,2017-09-16,2040,NA
Illinois,2017,38,2017-09-23,2038,NA
Illinois,2017,39,2017-09-30,1956,NA
Illinois,2017,40,2017-10-07,2020,NA
Illinois,2017,41,2017-10-14,1841,NA
Illinois,2017,42,2017-10-21,1925,NA
Illinois,2017,43,2017-10-28,2015,NA
Illinois,2017,44,2017-11-04,2058,NA
Illinois,2017,45,2017-11-11,2052,NA
Illinois,2017,46,2017-11-18,2092,NA
Illinois,2017,47,2017-11-25,2047,NA
Illinois,2017,48,2017-12-02,2102,NA
