seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,weeknumber,geo_description,age_label,week_start,week_end,year_week_num,mmwrid,coverage_area,region_name,callout
59,,,0.09,0.42200000000000004,0,22,245,22,13,State,All,2020-03-22,2020-03-28,13,3039,state,Connecticut,At or Above Threshold
59,,,0.153,0.39399999999999996,0,35,229,35,14,State,All,2020-03-29,2020-04-04,14,3040,state,Connecticut,At or Above Threshold
59,,,0.255,0.649,1,95,377,96,15,State,All,2020-04-05,2020-04-11,15,3041,state,Connecticut,At or Above Threshold
59,,,0.18,0.821,0,86,477,86,16,State,All,2020-04-12,2020-04-18,16,3042,state,Connecticut,At or Above Threshold
59,,,0.21100000000000002,0.547,1,66,318,67,17,State,All,2020-04-19,2020-04-25,17,3043,state,Connecticut,At or Above Threshold
59,,,,0.2,,,,,18,State,All,2020-04-26,2020-05-02,18,3044,state,Connecticut,Normal levels
59,,,,0.2,,,,,19,State,All,2020-05-03,2020-05-09,19,3045,state,Connecticut,Normal levels
59,,,,0.2,,,,,20,State,All,2020-05-10,2020-05-16,20,3046,state,Connecticut,Normal levels
59,,,,0.2,,,,,21,State,All,2020-05-17,2020-05-23,21,3047,state,Connecticut,Normal levels
59,,,0.039,1,0,7,179,7,40,State,All,2019-09-29,2019-10-05,40,3014,state,Delaware,At or Above Threshold
59,,,0.065,1,0,11,169,11,41,State,All,2019-10-06,2019-10-12,41,3015,state,Delaware,At or Above Threshold
59,,,0.054000000000000006,1,0,9,168,9,42,State,All,2019-10-13,2019-10-19,42,3016,state,Delaware,At or Above Threshold
59,,,0.023,1,0,4,171,4,43,State,All,2019-10-20,2019-10-26,43,3017,state,Delaware,At or Above Threshold
59,,,0.063,0.963,0,10,158,10,44,State,All,2019-10-27,2019-11-02,44,3018,state,Delaware,At or Above Threshold
59,,,0.051,1,0,9,176,9,45,State,All,2019-11-03,2019-11-09,45,3019,state,Delaware,At or Above Threshold
59,,,0.048,1,0,8,166,8,46,State,All,2019-11-10,2019-11-16,46,3020,state,Delaware,At or Above Threshold
59,,,0.040999999999999995,1,0,7,169,7,47,State,All,2019-11-17,2019-11-23,47,3021,state,Delaware,At or Above Threshold
59,,,0.045,1,0,8,176,8,48,State,All,2019-11-24,2019-11-30,48,3022,state,Delaware,At or Above Threshold
59,,,0.065,1,0,13,201,13,49,State,All,2019-12-01,2019-12-07,49,3023,state,Delaware,At or Above Threshold
59,,,0.028999999999999998,1,0,6,206,6,50,State,All,2019-12-08,2019-12-14,50,3024,state,Delaware,At or Above Threshold
59,,,0.051,1,0,9,177,9,51,State,All,2019-12-15,2019-12-21,51,3025,state,Delaware,At or Above Threshold
59,,,0.052000000000000005,1,0,10,191,10,52,State,All,2019-12-22,2019-12-28,52,3026,state,Delaware,At or Above Threshold
59,,,0.034,1,0,7,206,7,1,State,All,2019-12-29,2020-01-04,1,3027,state,Delaware,At or Above Threshold
59,,,0.043,1,0,8,185,8,2,State,All,2020-01-05,2020-01-11,2,3028,state,Delaware,At or Above Threshold
59,,,0.061,1,3,8,181,11,3,State,All,2020-01-12,2020-01-18,3,3029,state,Delaware,At or Above Threshold
59,,,0.055999999999999994,1,3,8,196,11,4,State,All,2020-01-19,2020-01-25,4,3030,state,Delaware,At or Above Threshold
59,,,0.079,1,0,15,191,15,5,State,All,2020-01-26,2020-02-01,5,3031,state,Delaware,At or Above Threshold
59,,,0.036000000000000004,1,3,4,192,7,6,State,All,2020-02-02,2020-02-08,6,3032,state,Delaware,At or Above Threshold
59,,,0.033,1,0,7,209,7,7,State,All,2020-02-09,2020-02-15,7,3033,state,Delaware,At or Above Threshold
59,,,0.065,1,1,11,186,12,8,State,All,2020-02-16,2020-02-22,8,3034,state,Delaware,At or Above Threshold
59,,,0.057,0.963,1,8,158,9,9,State,All,2020-02-23,2020-02-29,9,3035,state,Delaware,At or Above Threshold
59,,,0.08,1,2,14,201,16,10,State,All,2020-03-01,2020-03-07,10,3036,state,Delaware,At or Above Threshold
59,,,0.044000000000000004,1,1,7,180,8,11,State,All,2020-03-08,2020-03-14,11,3037,state,Delaware,At or Above Threshold
59,,,0.08900000000000001,1,2,17,214,19,12,State,All,2020-03-15,2020-03-21,12,3038,state,Delaware,At or Above Threshold
59,,,0.094,1,2,16,191,18,13,State,All,2020-03-22,2020-03-28,13,3039,state,Delaware,At or Above Threshold
59,,,0.099,1,1,19,202,20,14,State,All,2020-03-29,2020-04-04,14,3040,state,Delaware,At or Above Threshold
59,,,0.094,1,0,19,203,19,15,State,All,2020-04-05,2020-04-11,15,3041,state,Delaware,At or Above Threshold
59,,,0.099,1,0,18,181,18,16,State,All,2020-04-12,2020-04-18,16,3042,state,Delaware,At or Above Threshold
59,,,0.154,1,0,33,214,33,17,State,All,2020-04-19,2020-04-25,17,3043,state,Delaware,At or Above Threshold
59,,,0.159,1,0,30,189,30,18,State,All,2020-04-26,2020-05-02,18,3044,state,Delaware,At or Above Threshold
59,,,0.12,1,0,20,167,20,19,State,All,2020-05-03,2020-05-09,19,3045,state,Delaware,At or Above Threshold
59,,,0.065,0.659,0,7,108,7,20,State,All,2020-05-10,2020-05-16,20,3046,state,Delaware,At or Above Threshold
59,,,,0.2,,,,,21,State,All,2020-05-17,2020-05-23,21,3047,state,Delaware,Normal levels
59,,,0.049,0.8809999999999999,0,4,82,4,40,State,All,2019-09-29,2019-10-05,40,3014,state,District of Columbia,At or Above Threshold
59,,,0.057999999999999996,1,0,6,104,6,41,State,All,2019-10-06,2019-10-12,41,3015,state,District of Columbia,At or Above Threshold
59,,,0.037000000000000005,1,0,4,107,4,42,State,All,2019-10-13,2019-10-19,42,3016,state,District of Columbia,At or Above Threshold
59,,,0.054000000000000006,1,0,6,111,6,43,State,All,2019-10-20,2019-10-26,43,3017,state,District of Columbia,At or Above Threshold
59,,,0.099,1,0,11,111,11,44,State,All,2019-10-27,2019-11-02,44,3018,state,District of Columbia,At or Above Threshold
59,,,0.055999999999999994,1,0,6,108,6,45,State,All,2019-11-03,2019-11-09,45,3019,state,District of Columbia,At or Above Threshold
59,,,0.06,0.902,0,5,84,5,46,State,All,2019-11-10,2019-11-16,46,3020,state,District of Columbia,At or Above Threshold
59,,,0.034,0.934,0,3,87,3,47,State,All,2019-11-17,2019-11-23,47,3021,state,District of Columbia,At or Above Threshold
59,,,0.054000000000000006,1,0,6,112,6,48,State,All,2019-11-24,2019-11-30,48,3022,state,District of Columbia,At or Above Threshold
59,,,0.05,1,0,5,101,5,49,State,All,2019-12-01,2019-12-07,49,3023,state,District of Columbia,At or Above Threshold
59,,,0.039,1,0,4,102,4,50,State,All,2019-12-08,2019-12-14,50,3024,state,District of Columbia,At or Above Threshold
59,,,0.055,0.977,0,5,91,5,51,State,All,2019-12-15,2019-12-21,51,3025,state,District of Columbia,At or Above Threshold
59,,,0.071,1,1,8,127,9,52,State,All,2019-12-22,2019-12-28,52,3026,state,District of Columbia,At or Above Threshold
59,,,0.085,1,1,7,94,8,1,State,All,2019-12-29,2020-01-04,1,3027,state,District of Columbia,At or Above Threshold
59,,,0.040999999999999995,1,0,4,98,4,2,State,All,2020-01-05,2020-01-11,2,3028,state,District of Columbia,At or Above Threshold
59,,,0.09,1,2,7,100,9,3,State,All,2020-01-12,2020-01-18,3,3029,state,District of Columbia,At or Above Threshold
59,,,0.08800000000000001,1,0,9,102,9,4,State,All,2020-01-19,2020-01-25,4,3030,state,District of Columbia,At or Above Threshold
59,,,0.091,1,0,11,121,11,5,State,All,2020-01-26,2020-02-01,5,3031,state,District of Columbia,At or Above Threshold
59,,,0.073,1,0,8,110,8,6,State,All,2020-02-02,2020-02-08,6,3032,state,District of Columbia,At or Above Threshold
59,,,0.08900000000000001,1,0,9,101,9,7,State,All,2020-02-09,2020-02-15,7,3033,state,District of Columbia,At or Above Threshold
59,,,0.073,1,1,6,96,7,8,State,All,2020-02-16,2020-02-22,8,3034,state,District of Columbia,At or Above Threshold
59,,,0.05,1,0,6,119,6,9,State,All,2020-02-23,2020-02-29,9,3035,state,District of Columbia,At or Above Threshold
59,,,0.105,1,0,10,95,10,10,State,All,2020-03-01,2020-03-07,10,3036,state,District of Columbia,At or Above Threshold
59,,,0.047,0.9129999999999999,1,3,85,4,11,State,All,2020-03-08,2020-03-14,11,3037,state,District of Columbia,At or Above Threshold
59,,,0.09699999999999999,1,1,9,103,10,12,State,All,2020-03-15,2020-03-21,12,3038,state,District of Columbia,At or Above Threshold
59,,,0.132,1,1,13,106,14,13,State,All,2020-03-22,2020-03-28,13,3039,state,District of Columbia,At or Above Threshold
59,,,0.205,1,0,25,122,25,14,State,All,2020-03-29,2020-04-04,14,3040,state,District of Columbia,At or Above Threshold
59,,,0.263,1,1,43,167,44,15,State,All,2020-04-05,2020-04-11,15,3041,state,District of Columbia,At or Above Threshold
59,,,0.29,1,0,47,162,47,16,State,All,2020-04-12,2020-04-18,16,3042,state,District of Columbia,At or Above Threshold
59,,,0.34700000000000003,1,1,59,173,60,17,State,All,2020-04-19,2020-04-25,17,3043,state,District of Columbia,At or Above Threshold
59,,,0.34700000000000003,1,0,51,147,51,18,State,All,2020-04-26,2020-05-02,18,3044,state,District of Columbia,At or Above Threshold
59,,,0.315,1,0,35,111,35,19,State,All,2020-05-03,2020-05-09,19,3045,state,District of Columbia,At or Above Threshold
59,,,0.22,0.634,0,13,59,13,20,State,All,2020-05-10,2020-05-16,20,3046,state,District of Columbia,At or Above Threshold
59,,,,0.2,,,,,21,State,All,2020-05-17,2020-05-23,21,3047,state,District of Columbia,Normal levels
59,,,0.048,1,0,184,3838,184,40,State,All,2019-09-29,2019-10-05,40,3014,state,Florida,At or Above Threshold
59,,,0.046,1,0,179,3869,179,41,State,All,2019-10-06,2019-10-12,41,3015,state,Florida,At or Above Threshold
59,,,0.052000000000000005,1,3,193,3784,196,42,State,All,2019-10-13,2019-10-19,42,3016,state,Florida,At or Above Threshold
59,,,0.057999999999999996,1,3,214,3721,217,43,State,All,2019-10-20,2019-10-26,43,3017,state,Florida,At or Above Threshold
59,,,0.06,1,6,226,3876,232,44,State,All,2019-10-27,2019-11-02,44,3018,state,Florida,At or Above Threshold
59,,,0.06,1,4,235,3962,239,45,State,All,2019-11-03,2019-11-09,45,3019,state,Florida,At or Above Threshold
59,,,0.051,1,10,197,4034,207,46,State,All,2019-11-10,2019-11-16,46,3020,state,Florida,At or Above Threshold
59,,,0.051,1,3,199,3983,202,47,State,All,2019-11-17,2019-11-23,47,3021,state,Florida,At or Above Threshold
59,,,0.052000000000000005,1,7,200,4016,207,48,State,All,2019-11-24,2019-11-30,48,3022,state,Florida,At or Above Threshold
59,,,0.06,1,6,243,4183,249,49,State,All,2019-12-01,2019-12-07,49,3023,state,Florida,At or Above Threshold
59,,,0.055,1,6,229,4243,235,50,State,All,2019-12-08,2019-12-14,50,3024,state,Florida,At or Above Threshold
59,,,0.057,1,10,222,4080,232,51,State,All,2019-12-15,2019-12-21,51,3025,state,Florida,At or Above Threshold
59,,,0.064,1,12,261,4252,273,52,State,All,2019-12-22,2019-12-28,52,3026,state,Florida,At or Above Threshold
59,,,0.065,1,29,246,4239,275,1,State,All,2019-12-29,2020-01-04,1,3027,state,Florida,At or Above Threshold
59,,,0.067,1,27,260,4307,287,2,State,All,2020-01-05,2020-01-11,2,3028,state,Florida,At or Above Threshold
59,,,0.067,1,36,249,4271,285,3,State,All,2020-01-12,2020-01-18,3,3029,state,Florida,At or Above Threshold
59,,,0.064,1,35,236,4258,271,4,State,All,2020-01-19,2020-01-25,4,3030,state,Florida,At or Above Threshold
59,,,0.062,1,34,233,4292,267,5,State,All,2020-01-26,2020-02-01,5,3031,state,Florida,At or Above Threshold
59,,,0.069,1,32,261,4237,293,6,State,All,2020-02-02,2020-02-08,6,3032,state,Florida,At or Above Threshold
59,,,0.067,1,25,259,4217,284,7,State,All,2020-02-09,2020-02-15,7,3033,state,Florida,At or Above Threshold
59,,,0.068,1,31,258,4250,289,8,State,All,2020-02-16,2020-02-22,8,3034,state,Florida,At or Above Threshold
59,,,0.066,1,30,251,4233,281,9,State,All,2020-02-23,2020-02-29,9,3035,state,Florida,At or Above Threshold
59,,,0.065,1,26,257,4368,283,10,State,All,2020-03-01,2020-03-07,10,3036,state,Florida,At or Above Threshold
59,,,0.07400000000000001,1,23,292,4261,315,11,State,All,2020-03-08,2020-03-14,11,3037,state,Florida,At or Above Threshold
59,,,0.087,1,21,345,4214,366,12,State,All,2020-03-15,2020-03-21,12,3038,state,Florida,At or Above Threshold
59,,,0.085,1,18,350,4313,368,13,State,All,2020-03-22,2020-03-28,13,3039,state,Florida,At or Above Threshold
59,,,0.10800000000000001,1,17,452,4359,469,14,State,All,2020-03-29,2020-04-04,14,3040,state,Florida,At or Above Threshold
59,,,0.09699999999999999,1,9,419,4433,428,15,State,All,2020-04-05,2020-04-11,15,3041,state,Florida,At or Above Threshold
59,,,0.10099999999999999,1,3,433,4304,436,16,State,All,2020-04-12,2020-04-18,16,3042,state,Florida,At or Above Threshold
59,,,0.096,1,5,422,4451,427,17,State,All,2020-04-19,2020-04-25,17,3043,state,Florida,At or Above Threshold
59,,,0.095,1,2,400,4226,402,18,State,All,2020-04-26,2020-05-02,18,3044,state,Florida,At or Above Threshold
59,,,0.083,1,8,334,4123,342,19,State,All,2020-05-03,2020-05-09,19,3045,state,Florida,At or Above Threshold
59,,,0.071,0.948,0,248,3481,248,20,State,All,2020-05-10,2020-05-16,20,3046,state,Florida,At or Above Threshold
59,,,0.052000000000000005,0.41100000000000003,1,77,1508,78,21,State,All,2020-05-17,2020-05-23,21,3047,state,Florida,At or Above Threshold
59,,,0.038,1,0,61,1594,61,40,State,All,2019-09-29,2019-10-05,40,3014,state,Georgia,At or Above Threshold
59,,,0.043,1,2,66,1570,68,41,State,All,2019-10-06,2019-10-12,41,3015,state,Georgia,At or Above Threshold
59,,,0.043,1,0,67,1574,67,42,State,All,2019-10-13,2019-10-19,42,3016,state,Georgia,At or Above Threshold
59,,,0.037000000000000005,1,2,58,1607,60,43,State,All,2019-10-20,2019-10-26,43,3017,state,Georgia,At or Above Threshold
59,,,0.036000000000000004,1,0,59,1648,59,44,State,All,2019-10-27,2019-11-02,44,3018,state,Georgia,At or Above Threshold
59,,,0.047,1,0,78,1669,78,45,State,All,2019-11-03,2019-11-09,45,3019,state,Georgia,At or Above Threshold
59,,,0.047,1,0,78,1659,78,46,State,All,2019-11-10,2019-11-16,46,3020,state,Georgia,At or Above Threshold
59,,,0.042,1,1,75,1791,76,47,State,All,2019-11-17,2019-11-23,47,3021,state,Georgia,At or Above Threshold
59,,,0.045,1,4,73,1705,77,48,State,All,2019-11-24,2019-11-30,48,3022,state,Georgia,At or Above Threshold
59,,,0.042,1,3,68,1675,71,49,State,All,2019-12-01,2019-12-07,49,3023,state,Georgia,At or Above Threshold
59,,,0.052000000000000005,1,9,79,1697,88,50,State,All,2019-12-08,2019-12-14,50,3024,state,Georgia,At or Above Threshold
59,,,0.047,1,6,76,1735,82,51,State,All,2019-12-15,2019-12-21,51,3025,state,Georgia,At or Above Threshold
59,,,0.059000000000000004,1,13,90,1746,103,52,State,All,2019-12-22,2019-12-28,52,3026,state,Georgia,At or Above Threshold
59,,,0.07400000000000001,1,22,112,1805,134,1,State,All,2019-12-29,2020-01-04,1,3027,state,Georgia,At or Above Threshold
59,,,0.07,1,26,99,1788,125,2,State,All,2020-01-05,2020-01-11,2,3028,state,Georgia,At or Above Threshold
59,,,0.067,1,21,94,1711,115,3,State,All,2020-01-12,2020-01-18,3,3029,state,Georgia,At or Above Threshold
59,,,0.071,1,20,108,1791,128,4,State,All,2020-01-19,2020-01-25,4,3030,state,Georgia,At or Above Threshold
59,,,0.055,1,6,92,1779,98,5,State,All,2020-01-26,2020-02-01,5,3031,state,Georgia,At or Above Threshold
59,,,0.063,1,10,100,1755,110,6,State,All,2020-02-02,2020-02-08,6,3032,state,Georgia,At or Above Threshold
59,,,0.06,1,16,88,1727,104,7,State,All,2020-02-09,2020-02-15,7,3033,state,Georgia,At or Above Threshold
59,,,0.059000000000000004,1,20,80,1695,100,8,State,All,2020-02-16,2020-02-22,8,3034,state,Georgia,At or Above Threshold
59,,,0.052000000000000005,1,9,84,1802,93,9,State,All,2020-02-23,2020-02-29,9,3035,state,Georgia,At or Above Threshold
59,,,0.051,1,11,75,1686,86,10,State,All,2020-03-01,2020-03-07,10,3036,state,Georgia,At or Above Threshold
59,,,0.06,1,5,98,1715,103,11,State,All,2020-03-08,2020-03-14,11,3037,state,Georgia,At or Above Threshold
59,,,0.077,1,7,123,1686,130,12,State,All,2020-03-15,2020-03-21,12,3038,state,Georgia,At or Above Threshold
59,,,0.086,1,8,144,1762,152,13,State,All,2020-03-22,2020-03-28,13,3039,state,Georgia,At or Above Threshold
59,,,0.114,1,4,210,1876,214,14,State,All,2020-03-29,2020-04-04,14,3040,state,Georgia,At or Above Threshold
59,,,0.11599999999999999,1,4,213,1873,217,15,State,All,2020-04-05,2020-04-11,15,3041,state,Georgia,At or Above Threshold
59,,,0.10099999999999999,1,3,180,1811,183,16,State,All,2020-04-12,2020-04-18,16,3042,state,Georgia,At or Above Threshold
59,,,0.10099999999999999,1,1,176,1749,177,17,State,All,2020-04-19,2020-04-25,17,3043,state,Georgia,At or Above Threshold
59,,,0.106,1,0,169,1600,169,18,State,All,2020-04-26,2020-05-02,18,3044,state,Georgia,At or Above Threshold
59,,,0.081,0.941,1,115,1428,116,19,State,All,2020-05-03,2020-05-09,19,3045,state,Georgia,At or Above Threshold
59,,,0.064,0.632,0,61,958,61,20,State,All,2020-05-10,2020-05-16,20,3046,state,Georgia,At or Above Threshold
59,,,,0.2,,,,,21,State,All,2020-05-17,2020-05-23,21,3047,state,Georgia,Normal levels
59,,,0.069,1,0,15,218,15,40,State,All,2019-09-29,2019-10-05,40,3014,state,Hawaii,At or Above Threshold
59,,,0.046,0.9279999999999999,0,9,194,9,41,State,All,2019-10-06,2019-10-12,41,3015,state,Hawaii,At or Above Threshold
59,,,0.084,1,0,19,226,19,42,State,All,2019-10-13,2019-10-19,42,3016,state,Hawaii,At or Above Threshold
59,,,0.051,0.938,0,10,196,10,43,State,All,2019-10-20,2019-10-26,43,3017,state,Hawaii,At or Above Threshold
59,,,0.069,0.971,0,14,203,14,44,State,All,2019-10-27,2019-11-02,44,3018,state,Hawaii,At or Above Threshold
59,,,0.055999999999999994,1,0,12,214,12,45,State,All,2019-11-03,2019-11-09,45,3019,state,Hawaii,At or Above Threshold
59,,,0.055,0.9570000000000001,0,11,200,11,46,State,All,2019-11-10,2019-11-16,46,3020,state,Hawaii,At or Above Threshold
59,,,0.049,0.981,0,10,205,10,47,State,All,2019-11-17,2019-11-23,47,3021,state,Hawaii,At or Above Threshold
59,,,0.062,1,0,13,209,13,48,State,All,2019-11-24,2019-11-30,48,3022,state,Hawaii,At or Above Threshold
59,,,0.085,1,1,17,212,18,49,State,All,2019-12-01,2019-12-07,49,3023,state,Hawaii,At or Above Threshold
59,,,0.069,1,0,15,217,15,50,State,All,2019-12-08,2019-12-14,50,3024,state,Hawaii,At or Above Threshold
59,,,0.065,1,0,15,231,15,51,State,All,2019-12-15,2019-12-21,51,3025,state,Hawaii,At or Above Threshold
59,,,0.063,1,2,13,239,15,52,State,All,2019-12-22,2019-12-28,52,3026,state,Hawaii,At or Above Threshold
59,,,0.11699999999999999,1,2,26,239,28,1,State,All,2019-12-29,2020-01-04,1,3027,state,Hawaii,At or Above Threshold
59,,,0.075,1,1,17,239,18,2,State,All,2020-01-05,2020-01-11,2,3028,state,Hawaii,At or Above Threshold
59,,,0.106,0.995,1,21,208,22,3,State,All,2020-01-12,2020-01-18,3,3029,state,Hawaii,At or Above Threshold
59,,,0.051,1,2,10,235,12,4,State,All,2020-01-19,2020-01-25,4,3030,state,Hawaii,At or Above Threshold
59,,,0.07400000000000001,1,0,18,243,18,5,State,All,2020-01-26,2020-02-01,5,3031,state,Hawaii,At or Above Threshold
59,,,0.081,1,0,19,236,19,6,State,All,2020-02-02,2020-02-08,6,3032,state,Hawaii,At or Above Threshold
59,,,0.096,1,4,22,272,26,7,State,All,2020-02-09,2020-02-15,7,3033,state,Hawaii,At or Above Threshold
59,,,0.075,1,1,17,239,18,8,State,All,2020-02-16,2020-02-22,8,3034,state,Hawaii,At or Above Threshold
59,,,0.068,1,2,14,236,16,9,State,All,2020-02-23,2020-02-29,9,3035,state,Hawaii,At or Above Threshold
59,,,0.098,1,4,18,224,22,10,State,All,2020-03-01,2020-03-07,10,3036,state,Hawaii,At or Above Threshold
59,,,0.078,1,2,17,243,19,11,State,All,2020-03-08,2020-03-14,11,3037,state,Hawaii,At or Above Threshold
59,,,0.086,1,2,16,210,18,12,State,All,2020-03-15,2020-03-21,12,3038,state,Hawaii,At or Above Threshold
59,,,0.07400000000000001,1,2,15,231,17,13,State,All,2020-03-22,2020-03-28,13,3039,state,Hawaii,At or Above Threshold
59,,,0.061,1,1,13,231,14,14,State,All,2020-03-29,2020-04-04,14,3040,state,Hawaii,At or Above Threshold
59,,,0.073,1,1,15,219,16,15,State,All,2020-04-05,2020-04-11,15,3041,state,Hawaii,At or Above Threshold
59,,,0.04,0.966,0,8,202,8,16,State,All,2020-04-12,2020-04-18,16,3042,state,Hawaii,At or Above Threshold
59,,,0.051,0.9470000000000001,0,10,198,10,17,State,All,2020-04-19,2020-04-25,17,3043,state,Hawaii,At or Above Threshold
59,,,0.079,1,0,17,215,17,18,State,All,2020-04-26,2020-05-02,18,3044,state,Hawaii,At or Above Threshold
59,,,0.049,0.976,0,10,204,10,19,State,All,2020-05-03,2020-05-09,19,3045,state,Hawaii,At or Above Threshold
59,,,0.042,0.909,0,8,190,8,20,State,All,2020-05-10,2020-05-16,20,3046,state,Hawaii,At or Above Threshold
59,,,0.033,0.287,1,1,60,2,21,State,All,2020-05-17,2020-05-23,21,3047,state,Hawaii,At or Above Threshold
59,,,0.033,1,0,9,270,9,40,State,All,2019-09-29,2019-10-05,40,3014,state,Idaho,At or Above Threshold
