region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date
HHS Regions,Region 3,2019,17,1473,31,9,2.71555,2.10455,0.610998,2019-04-21
HHS Regions,Region 4,2019,17,4628,197,68,5.72602,4.2567,1.46932,2019-04-21
HHS Regions,Region 5,2019,17,5621,317,116,7.70326,5.63957,2.06369,2019-04-21
HHS Regions,Region 6,2019,17,2670,77,67,5.39326,2.8839,2.50936,2019-04-21
HHS Regions,Region 7,2019,17,1294,37,11,3.70943,2.85935,0.850077,2019-04-21
HHS Regions,Region 8,2019,17,1491,50,11,4.09121,3.35345,0.73776,2019-04-21
HHS Regions,Region 9,2019,17,1382,84,9,6.72938,6.07815,0.65123,2019-04-21
HHS Regions,Region 10,2019,17,1577,36,9,2.85352,2.28282,0.570704,2019-04-21
HHS Regions,Region 1,2019,18,1442,35,44,5.4785,2.42718,3.05132,2019-04-28
HHS Regions,Region 2,2019,18,2052,36,11,2.29045,1.75439,0.536062,2019-04-28
HHS Regions,Region 3,2019,18,1328,18,6,1.80723,1.35542,0.451807,2019-04-28
HHS Regions,Region 4,2019,18,3968,159,63,5.59476,4.00706,1.5877,2019-04-28
HHS Regions,Region 5,2019,18,4645,190,83,5.87729,4.09042,1.78687,2019-04-28
HHS Regions,Region 6,2019,18,2341,55,87,6.06578,2.34942,3.71636,2019-04-28
HHS Regions,Region 7,2019,18,762,24,5,3.80577,3.14961,0.656168,2019-04-28
HHS Regions,Region 8,2019,18,1402,40,11,3.63766,2.85307,0.784593,2019-04-28
HHS Regions,Region 9,2019,18,1164,50,21,6.09966,4.29553,1.80412,2019-04-28
HHS Regions,Region 10,2019,18,1063,27,7,3.19849,2.53998,0.658514,2019-04-28
HHS Regions,Region 1,2019,19,1151,28,35,5.4735,2.43267,3.04083,2019-05-05
HHS Regions,Region 2,2019,19,1601,34,5,2.43598,2.12367,0.312305,2019-05-05
HHS Regions,Region 3,2019,19,1155,4,2,0.519481,0.34632,0.17316,2019-05-05
HHS Regions,Region 4,2019,19,3716,112,84,5.27449,3.01399,2.2605,2019-05-05
HHS Regions,Region 5,2019,19,3911,95,67,4.14216,2.42905,1.71312,2019-05-05
HHS Regions,Region 6,2019,19,2132,51,61,5.25328,2.39212,2.86116,2019-05-05
HHS Regions,Region 7,2019,19,855,5,3,0.935673,0.584795,0.350877,2019-05-05
HHS Regions,Region 8,2019,19,1195,17,14,2.59414,1.42259,1.17155,2019-05-05
HHS Regions,Region 9,2019,19,1122,42,6,4.27807,3.74332,0.534759,2019-05-05
HHS Regions,Region 10,2019,19,897,16,0,1.78372,1.78372,0,2019-05-05
HHS Regions,Region 1,2019,20,1160,12,29,3.53448,1.03448,2.5,2019-05-12
HHS Regions,Region 2,2019,20,1758,22,4,1.47895,1.25142,0.227531,2019-05-12
HHS Regions,Region 3,2019,20,1058,4,5,0.850662,0.378072,0.47259,2019-05-12
HHS Regions,Region 4,2019,20,3708,128,90,5.87918,3.452,2.42718,2019-05-12
HHS Regions,Region 5,2019,20,3639,66,71,3.76477,1.81369,1.95109,2019-05-12
HHS Regions,Region 6,2019,20,1972,37,48,4.31034,1.87627,2.43408,2019-05-12
HHS Regions,Region 7,2019,20,963,18,3,2.18069,1.86916,0.311526,2019-05-12
HHS Regions,Region 8,2019,20,1035,11,8,1.83575,1.0628,0.772947,2019-05-12
HHS Regions,Region 9,2019,20,1004,28,6,3.38645,2.78884,0.59761,2019-05-12
HHS Regions,Region 10,2019,20,701,7,5,1.71184,0.998573,0.713267,2019-05-12
HHS Regions,Region 1,2019,21,1034,6,20,2.51451,0.580271,1.93424,2019-05-19
HHS Regions,Region 2,2019,21,1623,20,4,1.47874,1.23229,0.246457,2019-05-19
HHS Regions,Region 3,2019,21,964,4,3,0.726141,0.414938,0.311203,2019-05-19
HHS Regions,Region 4,2019,21,3618,116,98,5.91487,3.20619,2.70868,2019-05-19
HHS Regions,Region 5,2019,21,3051,39,52,2.98263,1.27827,1.70436,2019-05-19
HHS Regions,Region 6,2019,21,1812,32,51,4.58057,1.766,2.81457,2019-05-19
HHS Regions,Region 7,2019,21,894,8,2,1.11857,0.894855,0.223714,2019-05-19
HHS Regions,Region 8,2019,21,993,14,11,2.51762,1.40987,1.10775,2019-05-19
HHS Regions,Region 9,2019,21,1041,29,17,4.41883,2.78578,1.63305,2019-05-19
HHS Regions,Region 10,2019,21,644,8,2,1.5528,1.24224,0.310559,2019-05-19
HHS Regions,Region 1,2019,22,818,5,14,2.32274,0.611247,1.71149,2019-05-26
HHS Regions,Region 2,2019,22,1606,21,4,1.55666,1.3076,0.249066,2019-05-26
HHS Regions,Region 3,2019,22,882,8,2,1.13379,0.907029,0.226757,2019-05-26
HHS Regions,Region 4,2019,22,3283,99,104,6.18337,3.01553,3.16783,2019-05-26
HHS Regions,Region 5,2019,22,2840,21,36,2.00704,0.739437,1.26761,2019-05-26
HHS Regions,Region 6,2019,22,1676,14,34,2.86396,0.835322,2.02864,2019-05-26
HHS Regions,Region 7,2019,22,805,4,2,0.745342,0.496894,0.248447,2019-05-26
HHS Regions,Region 8,2019,22,871,15,12,3.09989,1.72216,1.37773,2019-05-26
HHS Regions,Region 9,2019,22,987,20,17,3.74873,2.02634,1.72239,2019-05-26
HHS Regions,Region 10,2019,22,603,5,6,1.82421,0.829187,0.995025,2019-05-26
HHS Regions,Region 1,2019,23,719,4,8,1.66898,0.556328,1.11266,2019-06-02
HHS Regions,Region 2,2019,23,1358,8,0,0.589102,0.589102,0,2019-06-02
HHS Regions,Region 3,2019,23,759,2,1,0.395257,0.263505,0.131752,2019-06-02
HHS Regions,Region 4,2019,23,2917,66,100,5.69078,2.2626,3.42818,2019-06-02
HHS Regions,Region 5,2019,23,2518,11,31,1.66799,0.436855,1.23114,2019-06-02
HHS Regions,Region 6,2019,23,1465,12,34,3.13993,0.819113,2.32082,2019-06-02
HHS Regions,Region 7,2019,23,756,1,9,1.32275,0.132275,1.19048,2019-06-02
HHS Regions,Region 8,2019,23,808,15,5,2.47525,1.85644,0.618812,2019-06-02
HHS Regions,Region 9,2019,23,883,19,16,3.96376,2.15176,1.812,2019-06-02
HHS Regions,Region 10,2019,23,434,6,4,2.30415,1.38249,0.921659,2019-06-02
HHS Regions,Region 1,2019,24,683,6,5,1.61054,0.878477,0.732064,2019-06-09
HHS Regions,Region 2,2019,24,1266,6,2,0.631912,0.473934,0.157978,2019-06-09
HHS Regions,Region 3,2019,24,735,1,2,0.408163,0.136054,0.272109,2019-06-09
HHS Regions,Region 4,2019,24,2569,68,73,5.48852,2.64694,2.84157,2019-06-09
HHS Regions,Region 5,2019,24,2088,12,13,1.19732,0.574713,0.622605,2019-06-09
HHS Regions,Region 6,2019,24,1309,5,13,1.3751,0.381971,0.993125,2019-06-09
HHS Regions,Region 7,2019,24,697,0,0,0,0,0,2019-06-09
HHS Regions,Region 8,2019,24,715,14,3,2.37762,1.95804,0.41958,2019-06-09
HHS Regions,Region 9,2019,24,854,14,21,4.09836,1.63934,2.45902,2019-06-09
HHS Regions,Region 10,2019,24,484,3,3,1.23967,0.619835,0.619835,2019-06-09
HHS Regions,Region 1,2019,25,594,5,1,1.0101,0.841751,0.16835,2019-06-16
HHS Regions,Region 2,2019,25,1336,7,0,0.523952,0.523952,0,2019-06-16
HHS Regions,Region 3,2019,25,711,2,0,0.281294,0.281294,0,2019-06-16
HHS Regions,Region 4,2019,25,2274,63,57,5.27704,2.77045,2.5066,2019-06-16
HHS Regions,Region 5,2019,25,1791,7,8,0.837521,0.390843,0.446678,2019-06-16
HHS Regions,Region 6,2019,25,1297,7,8,1.15652,0.539707,0.616808,2019-06-16
HHS Regions,Region 7,2019,25,608,1,1,0.328947,0.164474,0.164474,2019-06-16
HHS Regions,Region 8,2019,25,688,9,4,1.88953,1.30814,0.581395,2019-06-16
HHS Regions,Region 9,2019,25,723,5,10,2.07469,0.691563,1.38313,2019-06-16
HHS Regions,Region 10,2019,25,441,3,1,0.907029,0.680272,0.226757,2019-06-16
HHS Regions,Region 1,2019,26,373,5,2,1.87668,1.34048,0.536193,2019-06-23
HHS Regions,Region 2,2019,26,1163,2,0,0.171969,0.171969,0,2019-06-23
HHS Regions,Region 3,2019,26,639,0,1,0.156495,0,0.156495,2019-06-23
HHS Regions,Region 4,2019,26,2154,44,58,4.73538,2.04271,2.69266,2019-06-23
HHS Regions,Region 5,2019,26,1709,16,8,1.40433,0.93622,0.46811,2019-06-23
HHS Regions,Region 6,2019,26,1146,14,13,2.35602,1.22164,1.13438,2019-06-23
HHS Regions,Region 7,2019,26,290,1,1,0.689655,0.344828,0.344828,2019-06-23
HHS Regions,Region 8,2019,26,627,2,1,0.478469,0.318979,0.15949,2019-06-23
HHS Regions,Region 9,2019,26,621,4,10,2.25443,0.644122,1.61031,2019-06-23
HHS Regions,Region 10,2019,26,410,5,3,1.95122,1.21951,0.731707,2019-06-23
HHS Regions,Region 1,2019,27,426,8,0,1.87793,1.87793,0,2019-06-30
HHS Regions,Region 2,2019,27,1029,2,0,0.194363,0.194363,0,2019-06-30
HHS Regions,Region 3,2019,27,634,5,1,0.946372,0.788644,0.157729,2019-06-30
HHS Regions,Region 4,2019,27,2209,60,58,5.34178,2.71616,2.62562,2019-06-30
HHS Regions,Region 5,2019,27,1476,17,3,1.35501,1.15176,0.203252,2019-06-30
HHS Regions,Region 6,2019,27,1062,17,7,2.25989,1.60075,0.659134,2019-06-30
HHS Regions,Region 7,2019,27,530,3,1,0.754717,0.566038,0.188679,2019-06-30
HHS Regions,Region 8,2019,27,534,6,2,1.49813,1.1236,0.374532,2019-06-30
HHS Regions,Region 9,2019,27,555,6,13,3.42342,1.08108,2.34234,2019-06-30
HHS Regions,Region 10,2019,27,397,5,1,1.51134,1.25945,0.251889,2019-06-30
HHS Regions,Region 1,2019,28,458,3,0,0.655022,0.655022,0,2019-07-07
HHS Regions,Region 2,2019,28,1085,5,0,0.460829,0.460829,0,2019-07-07
HHS Regions,Region 3,2019,28,676,2,0,0.295858,0.295858,0,2019-07-07
HHS Regions,Region 4,2019,28,2233,62,56,5.28437,2.77653,2.50784,2019-07-07
HHS Regions,Region 5,2019,28,1430,3,2,0.34965,0.20979,0.13986,2019-07-07
HHS Regions,Region 6,2019,28,1042,8,2,0.959693,0.767754,0.191939,2019-07-07
HHS Regions,Region 7,2019,28,554,0,0,0,0,0,2019-07-07
HHS Regions,Region 8,2019,28,602,4,2,0.996678,0.664452,0.332226,2019-07-07
HHS Regions,Region 9,2019,28,649,10,18,4.31433,1.54083,2.7735,2019-07-07
HHS Regions,Region 10,2019,28,346,5,1,1.7341,1.44509,0.289017,2019-07-07
HHS Regions,Region 1,2019,29,396,2,0,0.505051,0.505051,0,2019-07-14
HHS Regions,Region 2,2019,29,1047,7,1,0.764088,0.668577,0.095511,2019-07-14
HHS Regions,Region 3,2019,29,584,2,0,0.342466,0.342466,0,2019-07-14
HHS Regions,Region 4,2019,29,1943,52,62,5.86722,2.67627,3.19094,2019-07-14
HHS Regions,Region 5,2019,29,1386,12,3,1.08225,0.865801,0.21645,2019-07-14
HHS Regions,Region 6,2019,29,996,16,3,1.90763,1.60643,0.301205,2019-07-14
HHS Regions,Region 7,2019,29,562,5,0,0.88968,0.88968,0,2019-07-14
HHS Regions,Region 8,2019,29,529,2,0,0.378072,0.378072,0,2019-07-14
HHS Regions,Region 9,2019,29,539,2,10,2.22635,0.371058,1.85529,2019-07-14
HHS Regions,Region 10,2019,29,357,5,1,1.68067,1.40056,0.28011200000000003,2019-07-14
HHS Regions,Region 1,2019,30,379,4,0,1.05541,1.05541,0,2019-07-21
HHS Regions,Region 2,2019,30,903,6,0,0.664452,0.664452,0,2019-07-21
HHS Regions,Region 3,2019,30,617,2,0,0.324149,0.324149,0,2019-07-21
HHS Regions,Region 4,2019,30,1975,53,69,6.17722,2.68354,3.49367,2019-07-21
HHS Regions,Region 5,2019,30,1297,4,1,0.385505,0.308404,0.077101,2019-07-21
HHS Regions,Region 6,2019,30,966,14,4,1.86335,1.44928,0.414079,2019-07-21
HHS Regions,Region 7,2019,30,486,2,0,0.41152300000000003,0.41152300000000003,0,2019-07-21
HHS Regions,Region 8,2019,30,514,12,4,3.11284,2.33463,0.77821,2019-07-21
HHS Regions,Region 9,2019,30,542,2,7,1.66052,0.369004,1.29151,2019-07-21
HHS Regions,Region 10,2019,30,272,5,0,1.83824,1.83824,0,2019-07-21
HHS Regions,Region 1,2019,31,330,5,0,1.51515,1.51515,0,2019-07-28
HHS Regions,Region 2,2019,31,931,3,1,0.429646,0.322234,0.107411,2019-07-28
HHS Regions,Region 3,2019,31,525,1,1,0.380952,0.190476,0.190476,2019-07-28
HHS Regions,Region 4,2019,31,2003,60,62,6.09086,2.99551,3.09536,2019-07-28
HHS Regions,Region 5,2019,31,1295,11,1,0.926641,0.849421,0.0772201,2019-07-28
HHS Regions,Region 6,2019,31,929,10,7,1.82992,1.07643,0.753498,2019-07-28
HHS Regions,Region 7,2019,31,497,2,0,0.402414,0.402414,0,2019-07-28
HHS Regions,Region 8,2019,31,475,5,2,1.47368,1.05263,0.421053,2019-07-28
HHS Regions,Region 9,2019,31,574,1,8,1.56794,0.174216,1.39373,2019-07-28
HHS Regions,Region 10,2019,31,322,6,3,2.79503,1.86335,0.931677,2019-07-28
HHS Regions,Region 1,2019,32,354,0,2,0.564972,0,0.564972,2019-08-04
HHS Regions,Region 2,2019,32,971,4,1,0.514933,0.411946,0.102987,2019-08-04
HHS Regions,Region 3,2019,32,645,4,1,0.775194,0.620155,0.155039,2019-08-04
HHS Regions,Region 4,2019,32,2009,56,71,6.32155,2.78746,3.5341,2019-08-04
HHS Regions,Region 5,2019,32,1439,2,0,0.138985,0.138985,0,2019-08-04
HHS Regions,Region 6,2019,32,919,3,4,0.761697,0.326442,0.435256,2019-08-04
HHS Regions,Region 7,2019,32,509,1,0,0.196464,0.196464,0,2019-08-04
HHS Regions,Region 8,2019,32,479,1,0,0.208768,0.208768,0,2019-08-04
HHS Regions,Region 9,2019,32,489,5,5,2.04499,1.02249,1.02249,2019-08-04
HHS Regions,Region 10,2019,32,266,3,3,2.25564,1.12782,1.12782,2019-08-04
HHS Regions,Region 1,2019,33,388,1,2,0.773196,0.257732,0.515464,2019-08-11
HHS Regions,Region 2,2019,33,1003,4,1,0.498504,0.398804,0.0997009,2019-08-11
HHS Regions,Region 3,2019,33,586,1,1,0.341297,0.170648,0.170648,2019-08-11
HHS Regions,Region 4,2019,33,2137,47,75,5.70894,2.19934,3.50959,2019-08-11
HHS Regions,Region 5,2019,33,1332,1,1,0.15015,0.0750751,0.0750751,2019-08-11
HHS Regions,Region 6,2019,33,886,3,5,0.902935,0.3386,0.564334,2019-08-11
HHS Regions,Region 7,2019,33,497,2,1,0.603622,0.402414,0.201207,2019-08-11
HHS Regions,Region 8,2019,33,569,8,2,1.75747,1.40598,0.351494,2019-08-11
HHS Regions,Region 9,2019,33,638,9,6,2.3511,1.41066,0.940439,2019-08-11
HHS Regions,Region 10,2019,33,274,2,1,1.09489,0.729927,0.364964,2019-08-11
HHS Regions,Region 1,2019,34,349,0,1,0.286533,0,0.286533,2019-08-18
HHS Regions,Region 2,2019,34,914,10,1,1.2035,1.09409,0.109409,2019-08-18
HHS Regions,Region 3,2019,34,603,0,0,0,0,0,2019-08-18
HHS Regions,Region 4,2019,34,2552,61,101,6.34796,2.39028,3.95768,2019-08-18
HHS Regions,Region 5,2019,34,1376,9,1,0.726744,0.65407,0.0726744,2019-08-18
HHS Regions,Region 6,2019,34,1140,2,11,1.14035,0.175439,0.964912,2019-08-18
HHS Regions,Region 7,2019,34,579,3,0,0.518135,0.518135,0,2019-08-18
HHS Regions,Region 8,2019,34,519,3,0,0.578035,0.578035,0,2019-08-18
HHS Regions,Region 9,2019,34,610,5,1,0.983607,0.819672,0.163934,2019-08-18
HHS Regions,Region 10,2019,34,250,1,0,0.4,0.4,0,2019-08-18
HHS Regions,Region 1,2019,35,405,3,0,0.740741,0.740741,0,2019-08-25
HHS Regions,Region 2,2019,35,1001,9,2,1.0989,0.899101,0.1998,2019-08-25
HHS Regions,Region 3,2019,35,703,1,0,0.142248,0.142248,0,2019-08-25
HHS Regions,Region 4,2019,35,3242,89,200,8.91425,2.74522,6.16903,2019-08-25
HHS Regions,Region 5,2019,35,1559,11,3,0.898012,0.705581,0.192431,2019-08-25
HHS Regions,Region 6,2019,35,1213,6,7,1.07172,0.494641,0.577082,2019-08-25
HHS Regions,Region 7,2019,35,676,2,1,0.443787,0.295858,0.147929,2019-08-25
HHS Regions,Region 8,2019,35,630,4,1,0.793651,0.634921,0.15873,2019-08-25
HHS Regions,Region 9,2019,35,778,9,7,2.05656,1.15681,0.899743,2019-08-25
HHS Regions,Region 10,2019,35,299,8,0,2.67559,2.67559,0,2019-08-25
HHS Regions,Region 1,2019,36,463,6,0,1.2959,1.2959,0,2019-09-01
HHS Regions,Region 2,2019,36,1053,11,0,1.04463,1.04463,0,2019-09-01
HHS Regions,Region 3,2019,36,817,2,0,0.244798,0.244798,0,2019-09-01
HHS Regions,Region 4,2019,36,3472,75,207,8.12212,2.16014,5.96198,2019-09-01
HHS Regions,Region 5,2019,36,1843,17,1,0.976668,0.922409,0.0542594,2019-09-01
HHS Regions,Region 6,2019,36,1685,12,10,1.30564,0.712166,0.593472,2019-09-01
HHS Regions,Region 7,2019,36,725,1,0,0.137931,0.137931,0,2019-09-01
HHS Regions,Region 8,2019,36,705,5,2,0.992908,0.70922,0.283688,2019-09-01
HHS Regions,Region 9,2019,36,735,6,8,1.90476,0.816327,1.08844,2019-09-01
HHS Regions,Region 10,2019,36,318,1,2,0.943396,0.314465,0.628931,2019-09-01
HHS Regions,Region 1,2019,37,722,10,0,1.38504,1.38504,0,2019-09-08
HHS Regions,Region 2,2019,37,1283,12,1,1.01325,0.935308,0.0779423,2019-09-08
HHS Regions,Region 3,2019,37,922,4,0,0.433839,0.433839,0,2019-09-08
HHS Regions,Region 4,2019,37,3413,58,160,6.38734,1.69938,4.68796,2019-09-08
HHS Regions,Region 5,2019,37,2475,44,3,1.89899,1.77778,0.121212,2019-09-08
HHS Regions,Region 6,2019,37,1754,7,12,1.08324,0.399088,0.684151,2019-09-08
HHS Regions,Region 7,2019,37,828,1,0,0.120773,0.120773,0,2019-09-08
HHS Regions,Region 8,2019,37,706,2,1,0.424929,0.283286,0.141643,2019-09-08
HHS Regions,Region 9,2019,37,795,8,3,1.38365,1.00629,0.377358,2019-09-08
HHS Regions,Region 10,2019,37,468,6,0,1.28205,1.28205,0,2019-09-08
HHS Regions,Region 1,2019,38,826,10,2,1.45278,1.21065,0.242131,2019-09-15
HHS Regions,Region 2,2019,38,1535,12,2,0.912052,0.781759,0.130293,2019-09-15
HHS Regions,Region 3,2019,38,1031,4,1,0.484966,0.387973,0.0969932,2019-09-15
HHS Regions,Region 4,2019,38,3774,75,208,7.49868,1.98728,5.51139,2019-09-15
HHS Regions,Region 5,2019,38,2930,29,7,1.22867,0.989761,0.238908,2019-09-15
HHS Regions,Region 6,2019,38,1834,14,20,1.85387,0.763359,1.09051,2019-09-15
HHS Regions,Region 7,2019,38,891,3,0,0.3367,0.3367,0,2019-09-15
HHS Regions,Region 8,2019,38,818,4,2,0.733496,0.488998,0.244499,2019-09-15
HHS Regions,Region 9,2019,38,782,3,9,1.53453,0.383632,1.1509,2019-09-15
HHS Regions,Region 10,2019,38,634,8,2,1.57729,1.26183,0.315457,2019-09-15
HHS Regions,Region 1,2019,39,1091,6,1,0.641613,0.549954,0.091659,2019-09-22
HHS Regions,Region 2,2019,39,1748,11,2,0.743707,0.629291,0.114416,2019-09-22
HHS Regions,Region 3,2019,39,1136,2,0,0.176056,0.176056,0,2019-09-22
HHS Regions,Region 4,2019,39,4213,73,271,8.1652,1.73273,6.43247,2019-09-22
HHS Regions,Region 5,2019,39,3312,24,7,0.93599,0.724638,0.211353,2019-09-22
HHS Regions,Region 6,2019,39,1991,10,33,2.15972,0.50226,1.65746,2019-09-22
HHS Regions,Region 7,2019,39,976,1,1,0.204918,0.102459,0.102459,2019-09-22
HHS Regions,Region 8,2019,39,893,6,1,0.783875,0.671892,0.111982,2019-09-22
HHS Regions,Region 9,2019,39,875,7,2,1.02857,0.8,0.228571,2019-09-22
HHS Regions,Region 10,2019,39,1114,13,5,1.6158,1.16697,0.448833,2019-09-22
HHS Regions,Region 1,2019,40,1071,3,1,0.373483,0.28011200000000003,0.0933707,2019-09-29
HHS Regions,Region 2,2019,40,1723,7,0,0.406268,0.406268,0,2019-09-29
HHS Regions,Region 3,2019,40,1119,5,4,0.80429,0.446828,0.357462,2019-09-29
HHS Regions,Region 4,2019,40,3153,30,37,2.12496,0.951475,1.17349,2019-09-29
HHS Regions,Region 5,2019,40,3819,12,7,0.497512,0.314218,0.183294,2019-09-29
HHS Regions,Region 6,2019,40,2693,24,46,2.59933,0.891199,1.70813,2019-09-29
HHS Regions,Region 7,2019,40,1071,2,1,0.28011200000000003,0.186741,0.0933707,2019-09-29
HHS Regions,Region 8,2019,40,1098,12,3,1.36612,1.0929,0.273224,2019-09-29
HHS Regions,Region 9,2019,40,2373,21,20,1.72777,0.884956,0.842815,2019-09-29
HHS Regions,Region 10,2019,40,1731,20,5,1.44425,1.1554,0.28885,2019-09-29
HHS Regions,Region 1,2019,41,1192,8,2,0.838926,0.671141,0.167785,2019-10-06
HHS Regions,Region 2,2019,41,1919,7,5,0.625326,0.364773,0.260552,2019-10-06
HHS Regions,Region 3,2019,41,1171,1,5,0.512383,0.0853971,0.426985,2019-10-06
HHS Regions,Region 4,2019,41,3386,36,59,2.80567,1.0632,1.74247,2019-10-06
HHS Regions,Region 5,2019,41,4119,14,5,0.461277,0.339888,0.121389,2019-10-06
HHS Regions,Region 6,2019,41,3268,17,73,2.75398,0.520196,2.23378,2019-10-06
HHS Regions,Region 7,2019,41,1243,7,0,0.563154,0.563154,0,2019-10-06
HHS Regions,Region 8,2019,41,1151,10,5,1.30321,0.86881,0.434405,2019-10-06
HHS Regions,Region 9,2019,41,2509,33,19,2.07254,1.31527,0.757274,2019-10-06
HHS Regions,Region 10,2019,41,2155,13,8,0.974478,0.603248,0.37123,2019-10-06
HHS Regions,Region 1,2019,42,1170,5,0,0.42735,0.42735,0,2019-10-13
HHS Regions,Region 2,2019,42,2056,7,4,0.535019,0.340467,0.194553,2019-10-13
HHS Regions,Region 3,2019,42,1389,9,2,0.791937,0.647948,0.143988,2019-10-13
HHS Regions,Region 4,2019,42,3512,40,32,2.05011,1.13895,0.911162,2019-10-13
HHS Regions,Region 5,2019,42,4404,13,9,0.499546,0.295186,0.20436000000000001,2019-10-13
HHS Regions,Region 6,2019,42,3333,26,95,3.63036,0.780078,2.85029,2019-10-13
HHS Regions,Region 7,2019,42,1365,0,0,0,0,0,2019-10-13
HHS Regions,Region 8,2019,42,1333,10,13,1.72543,0.750188,0.975244,2019-10-13
HHS Regions,Region 9,2019,42,2532,38,24,2.44866,1.50079,0.947867,2019-10-13
HHS Regions,Region 10,2019,42,2037,24,8,1.57094,1.1782,0.392734,2019-10-13
HHS Regions,Region 1,2019,43,1315,9,3,0.912548,0.684411,0.228137,2019-10-20
HHS Regions,Region 2,2019,43,2104,18,7,1.18821,0.855513,0.3327,2019-10-20
HHS Regions,Region 3,2019,43,1500,4,9,0.866667,0.266667,0.6,2019-10-20
HHS Regions,Region 4,2019,43,3852,49,76,3.24507,1.27207,1.973,2019-10-20
HHS Regions,Region 5,2019,43,5022,20,19,0.776583,0.398248,0.378335,2019-10-20
HHS Regions,Region 6,2019,43,3440,33,169,5.87209,0.959302,4.91279,2019-10-20
HHS Regions,Region 7,2019,43,1454,3,0,0.206327,0.206327,0,2019-10-20
HHS Regions,Region 8,2019,43,1340,12,15,2.01493,0.895522,1.1194,2019-10-20
HHS Regions,Region 9,2019,43,2609,36,42,2.98965,1.37984,1.60981,2019-10-20
HHS Regions,Region 10,2019,43,1994,17,14,1.55466,0.852558,0.702106,2019-10-20
HHS Regions,Region 1,2019,44,1280,4,2,0.46875,0.3125,0.15625,2019-10-27
HHS Regions,Region 2,2019,44,2208,24,8,1.44928,1.08696,0.362319,2019-10-27
HHS Regions,Region 3,2019,44,1505,4,5,0.598007,0.265781,0.332226,2019-10-27
HHS Regions,Region 4,2019,44,3970,47,88,3.4005,1.18388,2.21662,2019-10-27
HHS Regions,Region 5,2019,44,5114,18,19,0.723504,0.351975,0.371529,2019-10-27
HHS Regions,Region 6,2019,44,3856,43,324,9.51763,1.11515,8.40249,2019-10-27
HHS Regions,Region 7,2019,44,1462,3,2,0.341997,0.205198,0.136799,2019-10-27
HHS Regions,Region 8,2019,44,1301,11,19,2.30592,0.845503,1.46042,2019-10-27
HHS Regions,Region 9,2019,44,2635,49,62,4.21252,1.85958,2.35294,2019-10-27
HHS Regions,Region 10,2019,44,2086,18,27,2.15724,0.862895,1.29434,2019-10-27
HHS Regions,Region 1,2019,45,1366,5,4,0.658858,0.366032,0.292826,2019-11-03
HHS Regions,Region 2,2019,45,2444,27,16,1.75941,1.10475,0.654664,2019-11-03
HHS Regions,Region 3,2019,45,1717,7,14,1.22306,0.407688,0.815376,2019-11-03
HHS Regions,Region 4,2019,45,4605,69,129,4.29967,1.49837,2.8013,2019-11-03
HHS Regions,Region 5,2019,45,5617,31,16,0.836746,0.551896,0.28485,2019-11-03
HHS Regions,Region 6,2019,45,5019,90,623,14.206,1.79319,12.4128,2019-11-03
HHS Regions,Region 7,2019,45,1059,7,1,0.75543,0.661001,0.0944287,2019-11-03
HHS Regions,Region 8,2019,45,1515,25,55,5.28053,1.65017,3.63036,2019-11-03
HHS Regions,Region 9,2019,45,3339,141,167,9.22432,4.22282,5.0015,2019-11-03
HHS Regions,Region 10,2019,45,2161,12,50,2.86904,0.555298,2.31374,2019-11-03
HHS Regions,Region 1,2019,46,1583,7,5,0.758054,0.442198,0.315856,2019-11-10
HHS Regions,Region 2,2019,46,2442,27,27,2.2113,1.10565,1.10565,2019-11-10
HHS Regions,Region 3,2019,46,1901,7,13,1.05208,0.368227,0.683851,2019-11-10
HHS Regions,Region 4,2019,46,5305,101,230,6.2394,1.90386,4.33553,2019-11-10
HHS Regions,Region 5,2019,46,5681,46,49,1.67224,0.809717,0.862524,2019-11-10
HHS Regions,Region 6,2019,46,5692,114,775,15.6184,2.00281,13.6156,2019-11-10
HHS Regions,Region 7,2019,46,1085,20,12,2.94931,1.84332,1.10599,2019-11-10
HHS Regions,Region 8,2019,46,1641,22,79,6.15478,1.34065,4.81414,2019-11-10
HHS Regions,Region 9,2019,46,3786,165,274,11.5954,4.35816,7.23719,2019-11-10
HHS Regions,Region 10,2019,46,2323,26,125,6.50022,1.11924,5.38097,2019-11-10
HHS Regions,Region 1,2019,47,1694,18,9,1.59386,1.06257,0.531287,2019-11-17
HHS Regions,Region 2,2019,47,2598,50,35,3.27175,1.92456,1.34719,2019-11-17
HHS Regions,Region 3,2019,47,1884,10,19,1.53928,0.530786,1.00849,2019-11-17
HHS Regions,Region 4,2019,47,6124,213,440,10.663,3.47812,7.18485,2019-11-17
HHS Regions,Region 5,2019,47,6398,94,116,3.28228,1.46921,1.81307,2019-11-17
HHS Regions,Region 6,2019,47,7341,216,1311,20.801,2.94238,17.8586,2019-11-17
HHS Regions,Region 7,2019,47,2072,62,22,4.05405,2.99228,1.06178,2019-11-17
HHS Regions,Region 8,2019,47,1880,28,118,7.76596,1.48936,6.2766,2019-11-17
HHS Regions,Region 9,2019,47,3966,176,340,13.0106,4.43772,8.57287,2019-11-17
HHS Regions,Region 10,2019,47,2516,31,171,8.02862,1.23211,6.7965,2019-11-17
HHS Regions,Region 1,2019,48,1670,46,19,3.89222,2.75449,1.13772,2019-11-24
